circrna_id,pathway,pvalue,enrichment_score,gene_count
circ_00438,JAK-STAT,0.3078846597296885,0.8788804474576128,56
circ_00439,cGAS-STING,0.044131918301359596,6.594773328743075,91
circ_00440,MDA5,0.04147862687961236,2.1095910481629376,16
circ_00441,PKR,0.12817859837926504,1.1022518844874392,64
circ_00442,NF-κB,0.042678556826065736,1.9272789026267083,53
circ_00443,cGAS-STING,0.021662933782214105,2.7362137935562325,94
circ_00444,NF-κB,0.39483068921220854,0.6536968911985862,9
circ_00445,MDA5,0.3920035515536725,0.7392499769569943,23
circ_00446,RIG-I,0.46073621857505564,1.389723564020898,68
circ_00447,PKR,0.046453722346992826,2.026493139788711,12
circ_00448,JAK-STAT,0.0062461425412512084,4.164562263011145,98
circ_00449,MDA5,0.045455733979670274,2.741184440066812,95
circ_00450,PKR,0.04121226974037212,3.112083029625895,54
circ_00451,cGAS-STING,0.006694401371484319,6.470137950421387,49
circ_00452,NF-κB,0.4236597552351935,1.2349972534700204,72
circ_00453,RIG-I,0.025529858100946753,8.63337839966114,25
circ_00454,NF-κB,0.013461159717780051,4.6805252617142035,93
circ_00455,PKR,0.13040630180066912,0.8500126137343414,72
circ_00456,JAK-STAT,0.26828037317665615,0.9886584073046325,44
circ_00457,cGAS-STING,0.02562645098703491,8.681517350490257,61
circ_00458,TLR7/8,0.2155574274548628,1.1857473834061079,24
circ_00459,JAK-STAT,0.03268783333778113,3.7028156583035465,69
circ_00460,TLR7/8,0.427796453169745,0.9286295236148213,39
circ_00461,NF-κB,0.024579834829882814,2.6513048964885995,29
circ_00462,cGAS-STING,0.03310540182051733,9.235486210706865,95
circ_00463,RIG-I,0.48389311589983963,1.1589092108991972,96
circ_00464,JAK-STAT,0.25892911874644003,0.5900483195568094,29
circ_00465,MDA5,0.02631984324841467,9.602855390197117,25
circ_00466,PKR,0.04186065847877792,3.4560041572678695,83
circ_00467,TLR7/8,0.044352644222716196,5.190470137183001,18
circ_00468,TLR7/8,0.3777239532165967,1.303748848644482,57
circ_00469,RIG-I,0.03679287782169862,2.91650996235529,76
circ_00470,RIG-I,0.04533445186651503,6.801314970862472,10
circ_00471,NF-κB,0.16179469829831536,1.2635403828598708,60
circ_00472,MDA5,0.29112964760967797,1.3700536045320315,20
circ_00473,JAK-STAT,0.04378099106322692,2.779256650512882,8
circ_00474,PKR,0.03451234495733416,2.7955384571314843,81
circ_00475,NF-κB,0.41776792808546714,1.4593970261089249,36
circ_00476,PKR,0.30562493517127853,0.9852775126746353,15
circ_00477,TLR7/8,0.4738978076349333,0.9034732452364674,87
circ_00478,PKR,0.0021834866775155212,2.655898920265651,93
circ_00479,JAK-STAT,0.43753126313759616,1.2792821429579782,10
circ_00480,PKR,0.0401315370210593,6.105089002941188,55
circ_00481,PKR,0.021112634046488506,6.8202724883228,24
circ_00482,cGAS-STING,0.40257304131582405,1.3833677561359414,72
circ_00483,TLR7/8,0.005021695792420263,1.3274532135365766,81
circ_00484,PKR,0.034524318280159345,5.519628981375034,77
circ_00485,JAK-STAT,0.2322990056806769,1.2744000813030505,69
circ_00486,MDA5,0.1043733146534406,1.0139372297375933,89
circ_00487,TLR7/8,0.41333497639633465,1.1213228048745085,30
circ_00488,RIG-I,0.010038464881087377,9.72405623907688,58
circ_00489,RIG-I,0.4001927155467615,0.6351427541748071,33
circ_00490,TLR7/8,0.27982932944794126,0.9088910046408365,82
circ_00491,JAK-STAT,0.04424545667052404,4.820684229679392,64
circ_00492,JAK-STAT,0.02444443812928251,3.358714310708124,30
circ_00493,RIG-I,0.21169281260209633,0.6946152768949222,19
circ_00494,JAK-STAT,0.03757327646187121,5.253688862712228,77
circ_00495,JAK-STAT,0.31201274242878485,0.7710276300716195,96
circ_00496,MDA5,0.002698378594875031,7.453778098264791,10
circ_00497,JAK-STAT,0.272188965218112,0.9354084327148492,62
circ_00498,PKR,0.4865983728084995,1.3407627869028045,54
circ_00499,MDA5,0.1328277212022011,1.0384907218097121,78
circ_00500,cGAS-STING,0.4034541531656074,1.2936374483751114,47
circ_00501,TLR7/8,0.007179067996766831,9.96238816551268,36
circ_00502,JAK-STAT,0.04208991050394668,5.498650527657832,95
circ_00503,cGAS-STING,0.21974489590917545,1.3681090530901312,89
circ_00504,JAK-STAT,0.20272673824000567,1.1173533820394408,40
circ_00505,JAK-STAT,0.3199063650440941,1.248244263107206,92
circ_00506,JAK-STAT,0.32713155615426415,1.361966506059212,73
circ_00507,PKR,0.22292022117672372,1.3069357778884854,24
circ_00508,NF-κB,0.010861952618907423,2.4399827875093854,69
circ_00509,NF-κB,0.008599858184963375,5.689700348493486,78
circ_00510,NF-κB,0.1765822828336482,1.1602171030746262,20
circ_00511,NF-κB,0.3914389075070577,0.57195911281471,22
circ_00512,RIG-I,0.03114341311411487,7.732665641573583,22
circ_00513,RIG-I,0.04786110659195983,8.45414165050223,63
circ_00514,NF-κB,0.43103295588509405,0.5051668080140175,99
circ_00515,cGAS-STING,0.003566078248807225,9.359056202298333,35
circ_00516,cGAS-STING,0.03417255298757025,4.770183659140168,41
circ_00517,TLR7/8,0.0243810821663774,7.613331944444048,14
circ_00518,PKR,0.2855431261925899,0.6940917957168817,6
circ_00519,NF-κB,0.04714907905552931,7.941752839783326,22
circ_00520,MDA5,0.16144759526231495,1.1407753871637913,45
circ_00521,NF-κB,0.024320824718541717,5.2618030293539135,94
circ_00522,TLR7/8,0.4665828109024145,1.2952098938579306,16
circ_00523,cGAS-STING,0.012827723196609585,5.258003417781927,84
circ_00524,RIG-I,0.11715690571393807,1.378575339402083,25
circ_00525,MDA5,0.04765038104842615,8.376803476734793,47
circ_00526,TLR7/8,0.307518785289542,1.4655277145220595,70
circ_00527,TLR7/8,0.29713187227020765,0.8121409316501934,71
circ_00528,MDA5,0.023621454782326263,5.821814750972524,29
circ_00529,TLR7/8,0.16592921315780934,0.741320804075635,84
circ_00530,PKR,0.036486116355541894,4.421618139330393,93
circ_00531,MDA5,0.03313120823510859,6.392100153506184,78
circ_00532,NF-κB,0.03335099150309998,4.703301981180392,19
circ_00533,JAK-STAT,0.00781279030928856,8.52149359572363,32
circ_00534,JAK-STAT,0.03878570153776658,8.109336625238226,27
circ_00535,NF-κB,0.20452586129589834,0.8813647850538214,37
circ_00536,JAK-STAT,0.3552365076132252,1.3227513883833542,73
circ_00537,PKR,0.046531217494614925,2.949258128051899,48
circ_00538,cGAS-STING,0.3225905489754767,0.6906050809706,75
circ_00539,PKR,0.004486773243246765,4.8533206329189955,23
circ_00540,MDA5,0.2741991720930468,0.9524344972829838,38
circ_00541,NF-κB,0.025150966282852495,9.270957344905687,65
circ_00542,TLR7/8,0.22683577358763524,0.7285418001668726,25
circ_00543,PKR,0.24962598604954975,1.2472340983676649,92
circ_00544,PKR,0.16118082817884039,0.5289502771914067,43
circ_00545,TLR7/8,0.26116171988498005,1.2978258387772241,71
circ_00546,MDA5,0.03317896092142348,4.204168896041365,9
circ_00547,cGAS-STING,0.016892668392668567,8.475333294507724,63
circ_00548,PKR,0.0417134170188701,5.1920143568893184,42
circ_00549,JAK-STAT,0.01801765913158675,9.729309442122089,38
circ_00550,NF-κB,0.024016419763406276,6.351293924651205,27
circ_00551,TLR7/8,0.021941990113425094,2.6459723854304746,49
circ_00552,JAK-STAT,0.0031830465595983643,8.083508399593889,71
circ_00553,TLR7/8,0.03475848474537843,3.6210488448159106,66
circ_00554,cGAS-STING,0.4177800448225817,1.1930669144544404,51
circ_00555,MDA5,0.442256467388347,1.4447210163255613,19
circ_00556,NF-κB,0.018308810190029903,3.367736744415483,38
circ_00557,PKR,0.3128842658985428,1.126813746612724,91
circ_00558,MDA5,0.11758615326218487,0.7778281060852908,77
circ_00559,cGAS-STING,0.021081348432754082,8.696244953861811,76
circ_00560,PKR,0.2847126448392393,1.4512746927856033,40
circ_00561,JAK-STAT,0.3950510911957662,1.0386160849919608,88
circ_00562,TLR7/8,0.03336538004134873,1.8889528773205522,80
circ_00563,cGAS-STING,0.3404879055383111,0.5140632440679982,47
circ_00564,cGAS-STING,0.030106817430300106,8.462327390485909,14
circ_00565,MDA5,0.26308909900690686,1.4417123052110712,96
circ_00566,JAK-STAT,0.17750414100235679,0.8939808190520293,40
circ_00567,PKR,0.1891223450243781,1.2941473779627413,97
circ_00568,PKR,0.362130412234827,1.163865045616154,6
circ_00569,cGAS-STING,0.1124959313914066,0.9248482412730117,15
circ_00570,RIG-I,0.33728485627848015,1.0904628817688728,90
circ_00571,JAK-STAT,0.006872794137127727,8.550680795287466,34
circ_00572,RIG-I,0.013807245544391156,5.081768836877217,21
circ_00573,MDA5,0.04230972701339096,4.6608856272798125,42
circ_00574,NF-κB,0.006797445401055529,4.954603802341929,58
circ_00575,MDA5,0.01996109250997078,3.387403902909152,84
circ_00576,RIG-I,0.020787059489483346,1.9970292152545395,22
circ_00577,PKR,0.3766419499357563,0.9478823064909769,92
circ_00578,MDA5,0.21217698818138706,1.3185861220136716,94
circ_00579,NF-κB,0.02328544181184209,2.193596837536011,81
circ_00580,MDA5,0.0014135382382467654,6.796046942806379,15
circ_00581,RIG-I,0.049490457998551445,8.556330026560918,8
circ_00582,PKR,0.35105816388910993,1.3748227972218143,46
circ_00583,NF-κB,0.2679954969496965,1.3843362728145392,63
circ_00584,TLR7/8,0.3008539731783013,1.4681891297858067,13
circ_00585,NF-κB,0.2747275119685784,0.8018164565390762,30
circ_00586,MDA5,0.2568200976595564,0.9983948866048501,78
circ_00587,TLR7/8,0.3735248171989539,0.5677777058530326,75
circ_00588,MDA5,0.012746412765852186,5.799025359977727,17
circ_00589,MDA5,0.013361093303065556,3.322389662885948,72
circ_00590,MDA5,0.11281874740605478,1.4523820089497892,99
circ_00591,JAK-STAT,0.31562270424505545,1.3294790944485864,22
circ_00592,cGAS-STING,0.009866103729688245,4.763792675084348,55
circ_00593,RIG-I,0.037874020656933544,7.387176924906284,47
circ_00594,cGAS-STING,0.1527194104243318,0.729804017310125,71
circ_00595,cGAS-STING,0.006475620621918261,8.806633665535262,71
circ_00596,cGAS-STING,0.018404427108983837,2.5362359109287236,76
circ_00597,RIG-I,0.23195861592357533,0.8846457288672734,34
circ_00598,JAK-STAT,0.01122173123899435,7.783043294525639,61
circ_00599,RIG-I,0.031383994358288765,2.332748786350984,57
circ_00600,PKR,0.02840938427467785,2.695736607274248,32
circ_00601,MDA5,0.2161736633572267,1.3472833553657972,95
circ_00602,cGAS-STING,0.04639806873007487,2.8741573329806673,48
circ_00603,NF-κB,0.24757464109748986,0.9831744097995322,98
circ_00604,MDA5,0.0446366503160783,1.954192297607924,23
circ_00605,MDA5,0.04176460099149524,5.832057446088302,7
circ_00606,TLR7/8,0.42889624062918896,0.8642820658754305,70
circ_00607,PKR,0.024814020864680653,6.850182510582781,30
circ_00608,MDA5,0.016400602829164026,3.557927226820105,75
circ_00609,RIG-I,0.04165213751475749,3.7695939855400535,6
circ_00610,TLR7/8,0.048869117363453916,6.024553168719991,56
circ_00611,PKR,0.02303668998452099,8.241167912977657,51
circ_00612,RIG-I,0.030925216106610788,1.782041775277956,90
circ_00613,PKR,0.038544401804087185,2.919241994405709,92
circ_00614,JAK-STAT,0.3975961124638304,0.6609119549326065,64
circ_00615,JAK-STAT,0.3858055966494306,1.4205328152621233,67
circ_00616,RIG-I,0.4153949861141798,0.9198300888851706,87
circ_00617,JAK-STAT,0.1326281875998253,1.4017711568682587,58
circ_00618,TLR7/8,0.4301251759293412,1.171921887963367,56
circ_00619,TLR7/8,0.4725378732999518,0.5337810675227168,85
circ_00620,MDA5,0.26945488725667033,1.0270862543554427,32
circ_00621,NF-κB,0.37016707553657424,1.1070921498074844,49
circ_00622,cGAS-STING,0.22459565848101645,0.6360169984329396,45
circ_00623,PKR,0.4685774997230535,0.747160518355117,20
circ_00624,JAK-STAT,0.01939839130083396,6.942884555505856,14
circ_00625,JAK-STAT,0.04815064229166526,7.232932148440558,19
circ_00626,TLR7/8,0.004341110562995024,3.6002883051932506,95
circ_00627,NF-κB,0.4181336234345028,1.425946719683161,17
circ_00628,RIG-I,0.14839465871673507,0.9972270593066479,6
circ_00629,TLR7/8,0.4742911299132264,1.257583650766706,37
circ_00630,NF-κB,0.38288578564508347,1.1807148686734443,56
circ_00631,TLR7/8,0.029550695907769885,2.154196222934612,40
circ_00632,JAK-STAT,0.037599506804912766,7.192546395555516,93
circ_00633,JAK-STAT,0.022981254536053725,3.931736756363006,67
circ_00634,NF-κB,0.001000903984255559,3.9623261345198895,30
circ_00635,JAK-STAT,0.22113040872317052,0.6990782333761965,44
circ_00636,RIG-I,0.02678128241817093,5.670752880325868,36
circ_00637,TLR7/8,0.1829407883246805,0.7955665075932057,25
circ_00638,NF-κB,0.3649816639812724,0.7057511492142092,93
circ_00639,PKR,0.0033237391418944823,9.335395815300561,43
circ_00640,TLR7/8,0.3525707316052682,1.0412694954918926,24
circ_00641,TLR7/8,0.47954060670615883,0.7048997777390824,96
circ_00642,PKR,0.18338889803872035,1.0260633020920973,86
circ_00643,JAK-STAT,0.367221173287539,0.8590939117234758,40
circ_00644,JAK-STAT,0.036529937626368775,5.269397801796348,79
circ_00645,PKR,0.02724544168008178,5.141370133395955,72
circ_00646,JAK-STAT,0.033776678319174185,2.4092393645869685,92
circ_00647,cGAS-STING,0.031214559821281206,7.9067438479194445,65
circ_00648,NF-κB,0.2866811305717647,0.6993024284581234,20
circ_00649,JAK-STAT,0.041956187996151355,8.943716234321098,20
circ_00650,JAK-STAT,0.009808909535149145,7.757629402100748,21
circ_00651,RIG-I,0.02081779381860863,5.926814402835956,32
circ_00652,PKR,0.029711443689306574,9.698701209598243,30
circ_00653,cGAS-STING,0.04295902362233957,4.915995742531104,83
circ_00654,MDA5,0.40099356621622717,0.5964337794260339,77
circ_00655,PKR,0.024778290592826793,5.377760291666632,31
circ_00656,MDA5,0.4940274948486605,0.9181197910447204,99
circ_00657,TLR7/8,0.04355250417939518,7.052663804505377,9
circ_00658,NF-κB,0.0176439070860797,1.4096981372591586,51
circ_00659,JAK-STAT,0.027424271938413486,9.77122620580828,35
circ_00660,NF-κB,0.0410632203447323,7.4537385350955745,55
circ_00661,cGAS-STING,0.35644412040279116,1.4663705817308572,71
circ_00662,PKR,0.13083253979784498,1.1359761273112845,82
circ_00663,TLR7/8,0.04456278294405053,8.594635423183242,12
circ_00664,RIG-I,0.1381029075931427,1.3056993798729652,58
circ_00665,RIG-I,0.2509017259671331,1.3215292866566388,79
circ_00666,cGAS-STING,0.2867639063102999,1.3290201549155722,11
circ_00667,cGAS-STING,0.007365742933031657,6.133045676904798,42
circ_00668,NF-κB,0.0014932004869028684,4.332843360080264,40
circ_00669,TLR7/8,0.2740537345030152,1.172465354401397,16
circ_00670,MDA5,0.028719102018269653,1.265929782194368,21
circ_00671,NF-κB,0.34465652588327533,0.8705192182457359,97
circ_00672,cGAS-STING,0.2875500695496048,1.0814882017180385,20
circ_00673,PKR,0.18161785739070965,0.5541187151023591,93
circ_00674,NF-κB,0.30628808243993044,1.2112491422200211,89
circ_00675,PKR,0.008101424857856362,9.834576568856377,56
circ_00676,JAK-STAT,0.4298896998239873,1.288927355072278,96
circ_00677,cGAS-STING,0.4629240802422159,1.4164665719194405,20
circ_00678,JAK-STAT,0.2452569867881903,0.7435386528778412,80
circ_00679,JAK-STAT,0.041478807632799354,8.431503460552443,69
circ_00680,MDA5,0.0013955318918231008,5.266259685350052,52
circ_00681,JAK-STAT,0.39834852437660706,1.121850198544255,11
circ_00682,RIG-I,0.040518473080942245,2.6864325648998175,52
circ_00683,cGAS-STING,0.2419537027695624,1.3005338593884668,77
circ_00684,cGAS-STING,0.013609274108465831,8.710933132367202,9
circ_00685,RIG-I,0.29520450558767564,0.8826031528786747,15
circ_00686,TLR7/8,0.4654765944404329,0.9118852607028421,70
circ_00687,RIG-I,0.3610983822331404,1.1689199013019658,9
circ_00688,JAK-STAT,0.01908117050932251,5.2901729898355265,71
circ_00689,TLR7/8,0.033722731381637144,6.193517251458253,40
circ_00690,RIG-I,0.14495517169214628,1.315593515471825,23
circ_00691,cGAS-STING,0.037582521637266615,4.524252630032624,39
circ_00692,RIG-I,0.04420832937537039,6.179925697686476,54
circ_00693,RIG-I,0.3855475046574912,1.0321332878791658,21
circ_00694,PKR,0.0011811514551418921,7.464522782999783,35
circ_00695,cGAS-STING,0.03733728552883754,7.918124562870369,34
circ_00696,NF-κB,0.11181059220807908,0.5114913040380106,89
circ_00697,cGAS-STING,0.4079865012404794,1.489903972205008,31
circ_00698,NF-κB,0.3668238252171505,1.2434953430853586,96
circ_00699,MDA5,0.02218763357509086,1.9541855448735994,53
circ_00700,cGAS-STING,0.25022970077460693,1.1801829664131358,93
circ_00701,NF-κB,0.0022317023785478154,3.76639814358541,17
circ_00702,NF-κB,0.038590500074803365,1.3570217041445463,57
circ_00703,RIG-I,0.040702181800415696,4.427132079356463,93
circ_00704,RIG-I,0.03364566273187793,3.532708767351947,89
circ_00705,NF-κB,0.2744791523412787,1.2444031643229494,96
circ_00706,NF-κB,0.007819601645166343,8.005854927367338,49
circ_00707,MDA5,0.021065290066831038,5.007524277785595,21
circ_00708,TLR7/8,0.17079627380919415,0.637526182306001,21
circ_00709,JAK-STAT,0.036317928751025054,8.449043304537613,39
circ_00710,PKR,0.03059114078163622,8.627255578677138,70
circ_00711,MDA5,0.4171700064254884,0.8346201168524978,96
circ_00712,cGAS-STING,0.03199003084585094,4.08916089375202,6
circ_00713,RIG-I,0.011317511942854963,5.220859208451953,41
circ_00714,RIG-I,0.42572648868010654,0.807442127580423,77
circ_00715,NF-κB,0.20658706982220074,0.6113044687985447,5
circ_00716,RIG-I,0.011192772414689665,7.481844099539392,11
circ_00717,cGAS-STING,0.03891386706148524,9.791702644551332,97
circ_00718,RIG-I,0.13388261129401313,1.133939686557966,60
circ_00719,JAK-STAT,0.4919866352480924,1.4190260362508509,48
circ_00720,PKR,0.44087152413500863,1.353003341472892,85
circ_00721,TLR7/8,0.2926376587872238,0.5791013799274067,78
circ_00722,NF-κB,0.015259481467893878,5.3588484242665295,41
circ_00723,JAK-STAT,0.0356717901056016,8.359855411919082,60
circ_00724,cGAS-STING,0.040919509382498775,7.920116896169688,32
circ_00725,TLR7/8,0.04510831829502287,9.983839862369678,51
circ_00726,MDA5,0.10892403064436645,0.7564407613296571,75
circ_00727,PKR,0.04128836109026821,4.558201725499348,6
circ_00728,RIG-I,0.02159671870517765,1.7010410129820177,70
circ_00729,JAK-STAT,0.005336027029840929,1.0445863584366966,87
circ_00730,TLR7/8,0.26882372841319296,0.9218421456233206,37
circ_00731,cGAS-STING,0.029526440489337825,4.194137956827788,65
circ_00732,PKR,0.00997250864656692,9.311698954620303,99
circ_00733,MDA5,0.03044245506782498,3.548100661587995,37
circ_00734,RIG-I,0.037929547795234386,1.2968337095455,47
circ_00735,cGAS-STING,0.042738287104596664,2.6212516236868826,23
circ_00736,cGAS-STING,0.41391406895744043,0.7491994865303473,47
circ_00737,PKR,0.2261666509707738,1.3769678826135372,28
circ_00738,RIG-I,0.01716562746528218,9.0270545918918,98
circ_00739,PKR,0.35854126753770965,1.1052530010858066,56
circ_00740,cGAS-STING,0.1487726232739421,1.4759196387973064,8
circ_00741,MDA5,0.04204768911015736,1.315736415187878,80
circ_00742,RIG-I,0.21981517362339803,1.4349141258251907,95
circ_00743,NF-κB,0.21761807900992136,0.5776944966865691,11
circ_00744,JAK-STAT,0.012373546932775537,3.423245972829519,8
circ_00745,cGAS-STING,0.0036412034123076502,8.164495044815922,85
circ_00746,NF-κB,0.03154794505733466,6.1164702653068295,70
circ_00747,PKR,0.035511936496409234,9.398716360197703,61
circ_00748,TLR7/8,0.4037392341916629,0.5995319208617609,72
circ_00749,MDA5,0.038449894674723234,3.3796540884651742,79
circ_00750,RIG-I,0.0027793516670691,8.554189679403528,97
circ_00751,TLR7/8,0.0044610472714824954,8.324980160024701,26
circ_00752,NF-κB,0.005998379673554982,5.280214677178335,47
circ_00753,NF-κB,0.020931796920829013,8.804093670652687,56
circ_00754,RIG-I,0.3865771894204547,1.0139774392591296,49
circ_00755,TLR7/8,0.030006634463891103,1.8510446556647646,64
circ_00756,MDA5,0.02697324614393724,1.9255175523415342,66
circ_00757,TLR7/8,0.21076769772920262,0.7039739928251634,64
circ_00758,NF-κB,0.3007741178946751,1.082563965744269,13
circ_00759,JAK-STAT,0.03306728893494383,1.5113743527355228,74
circ_00760,PKR,0.016602820557292692,5.180086655182798,6
circ_00761,cGAS-STING,0.3099801568330539,1.195184241781822,19
circ_00762,PKR,0.03522651143794642,3.9715536756883942,40
circ_00763,cGAS-STING,0.28862884374675657,0.6955198770646391,97
circ_00764,PKR,0.49610474950737116,0.7849916328772801,23
circ_00765,JAK-STAT,0.04840619427587794,8.73370695212683,84
circ_00766,TLR7/8,0.43635577224412414,0.6395327582043789,47
circ_00767,RIG-I,0.030836054928560137,3.6655591491182298,68
circ_00768,cGAS-STING,0.02583892288165562,4.664076292962422,76
circ_00769,JAK-STAT,0.04558494161297237,4.455664236158154,17
circ_00770,RIG-I,0.34169195345673875,0.77384084194403,98
circ_00771,TLR7/8,0.0072895903871530296,9.776213065643041,66
circ_00772,RIG-I,0.008040202540367095,8.054417293914218,55
circ_00773,TLR7/8,0.012088777968485287,1.5904206588452223,75
circ_00774,cGAS-STING,0.018666410487738788,4.76147160008596,65
circ_00775,PKR,0.027219827312789196,2.5744746596339,13
circ_00776,MDA5,0.020434272339462354,6.4343770939149785,68
circ_00777,MDA5,0.40587091299497746,0.5323889430537452,63
circ_00778,RIG-I,0.002729828771754263,8.11902420121806,26
circ_00779,JAK-STAT,0.018763338676818505,7.606119425594053,17
circ_00780,PKR,0.11794862659608728,1.2086067290054732,81
circ_00781,NF-κB,0.26859977535367674,0.5126760441067232,43
circ_00782,cGAS-STING,0.01921752803275947,7.742491161525795,63
circ_00783,NF-κB,0.4797589684590524,1.0534055256820796,92
circ_00784,MDA5,0.027500500422642828,4.916924236110152,53
circ_00785,RIG-I,0.004768386977413714,2.3682595832514313,38
circ_00786,JAK-STAT,0.2700017982785041,0.7279860354267493,81
circ_00787,TLR7/8,0.1648202648986673,1.390593552356342,31
circ_00788,PKR,0.02045663719046393,2.232824408285904,76
circ_00789,RIG-I,0.005203179922017537,4.991629246650595,29
circ_00790,NF-κB,0.01981039725728517,2.421456486303741,38
circ_00791,PKR,0.2147935426870614,1.077614089379408,62
circ_00792,PKR,0.03529350509089196,8.846687878134388,90
circ_00793,MDA5,0.01677960875018753,3.7358400513937897,39
circ_00794,MDA5,0.4321651865001078,1.0632405207541105,90
circ_00795,MDA5,0.043124883400335906,9.582872049892783,82
circ_00796,PKR,0.03984228775787049,7.163257860128697,32
circ_00797,PKR,0.03355119304443553,1.1827824799999949,12
circ_00798,MDA5,0.336134505504909,0.952730990814336,52
circ_00799,TLR7/8,0.011760165422830624,9.426556560816726,7
circ_00800,cGAS-STING,0.003359473967700803,4.126686690379238,17
circ_00801,NF-κB,0.04052046130365636,3.4003672942177374,10
circ_00802,NF-κB,0.17708583093205502,0.6592071492958957,80
circ_00803,RIG-I,0.042804819771168096,7.58729434444227,66
circ_00804,JAK-STAT,0.381565666554628,1.1677868618415679,48
circ_00805,cGAS-STING,0.19361209836657345,1.0884718485479998,91
circ_00806,MDA5,0.4335779862978354,0.8864728307987765,63
circ_00807,RIG-I,0.015248925578480708,6.48859230657332,37
circ_00808,TLR7/8,0.20320947486634494,0.7613142362526596,88
circ_00809,TLR7/8,0.30542473846899987,0.546775589121966,71
circ_00810,JAK-STAT,0.4370588095810073,0.8896881512039639,55
circ_00811,NF-κB,0.03830376550579541,6.0819184062053235,39
circ_00812,MDA5,0.21078580382236065,1.3547088392340827,56
circ_00813,NF-κB,0.26955094044481653,0.6198467705959059,21
circ_00814,NF-κB,0.03807090035362036,4.545794124765266,22
circ_00815,MDA5,0.00919388399670144,4.512880047107592,65
circ_00816,cGAS-STING,0.2206637727347631,1.3558444630550754,84
circ_00817,JAK-STAT,0.03890453668883549,8.877007058154424,62
circ_00818,NF-κB,0.17898142870022535,0.8912083838820702,7
circ_00819,cGAS-STING,0.12731086302435624,0.8741114586976995,58
circ_00820,JAK-STAT,0.011563141612817383,5.353736195351847,53
circ_00821,MDA5,0.20902133793444155,1.1390026605708847,75
circ_00822,PKR,0.037768389156027045,9.859792053086796,69
circ_00823,cGAS-STING,0.017721226040578672,7.789942019868133,70
circ_00824,TLR7/8,0.03980464401385263,9.061498647768898,32
circ_00825,cGAS-STING,0.4067860402781245,0.8090721249231173,75
circ_00826,JAK-STAT,0.37342659779676557,1.2645876414039474,16
circ_00827,TLR7/8,0.04044362068195343,6.8359795685317115,46
circ_00828,JAK-STAT,0.24144104088272914,0.8638501059859501,12
circ_00829,JAK-STAT,0.012964906500289287,6.709482664476778,92
circ_00830,PKR,0.03671384749697011,8.098292192418384,78
circ_00831,RIG-I,0.001655904434666722,1.4287382415953962,6
circ_00832,TLR7/8,0.3947849622886741,0.8935663546799664,85
circ_00833,RIG-I,0.3737278935130576,0.9623048904037227,71
circ_00834,MDA5,0.005016801060788829,3.777204577135813,16
circ_00835,PKR,0.1903458231447469,0.8617147896098889,58
circ_00836,TLR7/8,0.0291420019445647,3.394388110551975,35
circ_00837,MDA5,0.46366033819947816,1.0572676305470539,97
circ_00838,cGAS-STING,0.1637415731336708,0.7866883085718654,92
circ_00839,TLR7/8,0.021885092101229617,3.5733866752269616,52
circ_00840,MDA5,0.04353455596425158,5.388918955351123,53
circ_00841,RIG-I,0.043271429082529456,1.9308971309810001,23
circ_00842,cGAS-STING,0.4807104189082455,0.7780221348056281,95
circ_00843,RIG-I,0.38297516889471894,0.9631337629874674,85
circ_00844,TLR7/8,0.11250515350266879,1.0369777485778116,19
circ_00845,cGAS-STING,0.1795620659233592,1.4924878658101008,13
circ_00846,NF-κB,0.4035745828409064,1.0748518731533607,68
circ_00847,MDA5,0.02190115975666459,7.271294428606025,85
circ_00848,MDA5,0.014652007079365884,4.449416326318982,75
circ_00849,PKR,0.3487499344769084,1.4232292678367275,7
circ_00850,cGAS-STING,0.021219381105848697,3.457111265023253,91
circ_00851,JAK-STAT,0.39711144797780185,1.2123402260224436,61
circ_00852,MDA5,0.16641465594498028,0.518724169386235,17
circ_00853,cGAS-STING,0.16867087059608502,1.2328254588218617,83
circ_00854,NF-κB,0.041342969321901554,4.063766388031429,15
circ_00855,RIG-I,0.01233678000182747,9.730107531728427,69
circ_00856,NF-κB,0.033679184081838336,7.3037100580393055,59
circ_00857,NF-κB,0.44942157860964216,0.6996065749238081,73
circ_00858,TLR7/8,0.47159102338606274,1.1499089752466427,19
circ_00859,cGAS-STING,0.026875570005944864,5.588515538377606,9
circ_00860,MDA5,0.029898774535030568,4.206315400222506,33
circ_00861,JAK-STAT,0.03000503295912356,8.088235332347669,59
circ_00862,MDA5,0.19666299536786377,1.0476311674405285,81
circ_00863,MDA5,0.008564862309326581,1.1285180929314107,83
circ_00864,PKR,0.1873330007993193,0.6281671700418758,42
circ_00865,TLR7/8,0.25555794279040345,1.2698663494142732,20
circ_00866,NF-κB,0.01721724145785854,2.390149514462728,77
circ_00867,cGAS-STING,0.014015192298694391,3.3260952661807206,56
circ_00868,RIG-I,0.25290195174936736,0.5971620272336868,62
circ_00869,RIG-I,0.0415061450581374,6.521947403018024,28
circ_00870,PKR,0.03377908226774902,6.94790773801914,67
circ_00871,JAK-STAT,0.03269821394850189,7.0728737066635325,85
circ_00872,PKR,0.404789666049851,0.7181147103130802,8
circ_00873,TLR7/8,0.018118742600239757,7.91924174776798,12
circ_00874,JAK-STAT,0.03552601087004288,7.41636896280687,42
circ_00875,TLR7/8,0.02175136017849923,7.94484868615553,49
circ_00876,MDA5,0.1859656536458062,1.3191567075957082,67
