circrna_id,pathway,pvalue,enrichment_score
circ_00472,RIG-I,0.04035063301003285,8.522857853453507
circ_00473,MDA5,0.036484609214486145,1.6153129809844275
circ_00474,NF-κB,0.03390354364950154,6.8783572005430615
circ_00475,PKR,0.025324526016405342,6.080489223563865
circ_00476,NF-κB,0.047700612812877845,7.14165118804762
circ_00477,PKR,0.024262687189238935,6.212579671807887
circ_00478,JAK-STAT,0.021883851362302167,7.4225251530045195
circ_00479,RIG-I,0.025776860616942655,5.605023017511564
circ_00480,cGAS-STING,0.002381136171125564,6.917497659766831
circ_00481,NF-κB,0.03145016263727818,2.381102134642265
circ_00482,MDA5,0.014235323008185408,5.255119094663109
circ_00483,MDA5,0.0231841850116132,8.69144987417035
circ_00484,MDA5,0.014053459006996782,3.599253875612451
circ_00485,TLR7/8,0.04183251337952807,8.744108460732178
circ_00486,PKR,0.038143245843904244,3.522079570811551
circ_00487,RIG-I,0.009667438725900396,2.365592418563221
circ_00488,NF-κB,0.036954302821084875,9.783610975744358
circ_00489,TLR7/8,0.03217385761346013,5.014136005380426
circ_00490,MDA5,0.012958883018752119,6.834121017321604
circ_00491,MDA5,0.03993582292643769,2.7895243621985593
circ_00492,cGAS-STING,0.0421362581625819,1.665187698732396
circ_00493,MDA5,0.04153517261933838,5.387732534011479
circ_00494,NF-κB,0.03436162249493156,3.5878432661660664
circ_00495,NF-κB,0.029252911049204473,1.211783068115543
circ_00496,TLR7/8,0.03125189315970292,6.788386927738725
circ_00497,PKR,0.02100129851328527,5.44406382575608
circ_00498,PKR,0.018398158844017753,8.892366995646919
circ_00499,PKR,0.018744467502587524,7.109002708393185
circ_00500,MDA5,0.0013311197986237814,4.492940807054136
circ_00501,MDA5,0.02179256187263498,4.967084661832801
circ_00502,RIG-I,0.04299654044086381,7.362236614716921
circ_00503,RIG-I,0.018884448483696855,1.6979438678375574
circ_00504,MDA5,0.003217205889388405,1.8200024250691158
circ_00505,PKR,0.03482415242114902,3.8590893750221698
circ_00506,cGAS-STING,0.018648778999608786,2.6485460754736456
circ_00507,JAK-STAT,0.027009941651084415,8.169069217555016
circ_00508,MDA5,0.012506038023696885,2.0258786742173114
circ_00509,MDA5,0.012787486753625035,2.448686241140847
circ_00510,RIG-I,0.0160567196471912,5.9747300251516
circ_00511,NF-κB,0.04030628443021063,2.1242382132366107
circ_00512,JAK-STAT,0.004521496711663258,1.0365493417955247
circ_00513,cGAS-STING,0.0330183761254435,8.454143422755656
circ_00514,NF-κB,0.004444003923102504,7.465396638645994
circ_00515,cGAS-STING,0.03935435139948862,9.885988061392851
circ_00516,cGAS-STING,0.037825127314865904,8.52362425851821
circ_00517,MDA5,0.015053887219578219,5.067720513403207
circ_00518,RIG-I,0.036676652632041486,5.3544575421989
circ_00519,JAK-STAT,0.04022121796901124,3.2123102421242633
circ_00520,cGAS-STING,0.031150328286756446,4.52199046895214
circ_00521,MDA5,0.01020845199317157,3.7777984069637065
circ_00522,PKR,0.04338649599809165,9.082310532314814
circ_00523,MDA5,0.04006148347934334,2.428795595975282
circ_00524,MDA5,0.021429648468225662,2.266529610341908
circ_00525,cGAS-STING,0.007050076146565837,1.1750023313023086
circ_00526,JAK-STAT,0.011661195049956382,4.301816441588241
circ_00527,cGAS-STING,0.014320889821147383,7.5681645249713005
circ_00528,NF-κB,0.0372245067436788,8.666120160335009
circ_00529,RIG-I,0.022103299258496717,1.1680311686609826
circ_00530,JAK-STAT,0.048841818414267844,5.034685479018738
circ_00531,JAK-STAT,0.027922328453272544,3.1810616021530373
circ_00532,cGAS-STING,0.02637301417284633,8.889446232062095
circ_00533,MDA5,0.03408596788818871,8.452868036451576
circ_00534,TLR7/8,0.028296994729909885,7.838939148902383
circ_00535,cGAS-STING,0.042569502505979566,6.002636335019925
circ_00536,NF-κB,0.045045921267952566,2.319400481253406
circ_00537,TLR7/8,0.042822758526360034,7.726836235189059
circ_00538,MDA5,0.013767493944003648,3.5344486816463316
circ_00539,PKR,0.031303213699087805,5.678567269278686
circ_00540,cGAS-STING,0.025899030399642614,8.341336069703111
circ_00541,NF-κB,0.03070516551805708,4.974715254387484
circ_00542,cGAS-STING,0.046448140156423026,9.803364353318216
circ_00543,JAK-STAT,0.00960124312257294,2.675130736112346
circ_00544,RIG-I,0.02174465121407236,6.796137370256185
circ_00545,RIG-I,0.0446053141221853,7.271942167352433
circ_00546,NF-κB,0.02091489237461764,8.529229391103758
circ_00547,PKR,0.03530795160176772,3.5621511181666348
circ_00548,MDA5,0.03818695171735267,3.600251629086609
circ_00549,TLR7/8,0.03275703191049587,4.739945020206732
circ_00550,cGAS-STING,0.04323387797393236,8.901977964895742
circ_00551,cGAS-STING,0.04715702761723014,1.2706084121930394
circ_00552,TLR7/8,0.04959208819635456,2.5182426003063743
circ_00553,NF-κB,0.01746755848238218,1.8747635716510602
circ_00554,NF-κB,0.041370220650600954,5.525029470858511
circ_00555,RIG-I,0.005347239001934036,6.755093066404193
circ_00556,PKR,0.01895869331726536,6.817118710730328
circ_00557,MDA5,0.04591210826909646,6.870941061282071
circ_00558,JAK-STAT,0.009254631931202628,1.1048494529585573
circ_00559,TLR7/8,0.01111797048533602,6.191750075996706
circ_00560,TLR7/8,0.023334376520933797,8.619754940959272
circ_00561,TLR7/8,0.03092622122647226,3.6647887052237262
circ_00562,PKR,0.03712335791572872,7.825231989890508
circ_00563,PKR,0.045270705950643274,1.0172259772031294
circ_00564,JAK-STAT,0.023339419351212202,7.56659476621704
circ_00565,NF-κB,0.022785144476755153,9.134844909816051
circ_00566,TLR7/8,0.011893114070332146,2.0855761436159472
circ_00567,NF-κB,0.00207648367243751,8.212790429084727
circ_00568,RIG-I,0.045193821811418886,3.96889604718048
circ_00569,NF-κB,0.03777486534787358,6.301112599510309
circ_00570,NF-κB,0.009624023693979893,3.9075304561913757
circ_00571,TLR7/8,0.03315871955934237,8.17190212369676
circ_00572,JAK-STAT,0.027279300072721054,4.959503533687463
circ_00573,TLR7/8,0.04289172180107426,8.865245274143156
circ_00574,JAK-STAT,0.019250004987078014,7.631559463282577
circ_00575,MDA5,0.042762404607330336,9.890845946058855
circ_00576,RIG-I,0.022943018939094593,9.063725099212329
circ_00577,NF-κB,0.023964928275164287,3.6137924588527017
circ_00578,JAK-STAT,0.01570896312929738,7.979560119130603
circ_00579,MDA5,0.03511747491568978,5.734407012129646
circ_00580,RIG-I,0.0101370302697344,8.792630969408947
circ_00581,NF-κB,0.012698703173105848,4.558830585454405
circ_00582,TLR7/8,0.01290976493997377,1.726322748042076
circ_00583,cGAS-STING,0.020659723185111153,9.160093122804854
circ_00584,JAK-STAT,0.03179381029404791,3.6658398346416923
circ_00585,JAK-STAT,0.03010633638279162,3.3850925281352318
circ_00586,MDA5,0.022882879014409795,4.615867260484691
circ_00587,TLR7/8,0.0021586748688050867,6.826337449845523
circ_00588,PKR,0.005725666372257455,9.110993778483468
circ_00589,NF-κB,0.03867970395503747,5.573688670579961
circ_00590,NF-κB,0.04317499251856724,3.6676339301337317
circ_00591,JAK-STAT,0.009198206023322393,1.31732108993193
circ_00592,JAK-STAT,0.023706850487580953,3.490560265857668
circ_00593,NF-κB,0.0062060232175873715,7.846803437839353
circ_00594,MDA5,0.025196680764675766,4.316744759770462
circ_00595,TLR7/8,0.03884704871864776,3.7915647388660725
circ_00596,cGAS-STING,0.016537740174660857,5.444931009646165
circ_00597,JAK-STAT,0.03372151232689829,2.6366584753800106
circ_00598,TLR7/8,0.02462574074437254,7.395660836983313
circ_00599,cGAS-STING,0.04382633436773743,1.4958938043657797
circ_00600,PKR,0.04995252630415207,6.528647185954575
circ_00601,NF-κB,0.012403228361146563,1.3729882777693843
circ_00602,RIG-I,0.015961951991530055,9.989286652145008
circ_00603,PKR,0.003845001940689088,2.1200235683191933
circ_00604,NF-κB,0.019479601388901358,9.580163463244975
circ_00605,RIG-I,0.04809506041153119,7.612603152981165
circ_00606,TLR7/8,0.040994606044662735,8.159035058179773
circ_00607,TLR7/8,0.005655335124356993,7.645799924100223
circ_00608,MDA5,0.01613766996336516,5.708040759807887
circ_00609,NF-κB,0.02230405715126527,4.4191844417598976
circ_00610,JAK-STAT,0.0016561399343039403,1.1707010037652061
circ_00611,PKR,0.0328805609552606,4.788278463179035
circ_00612,RIG-I,0.011323690777903808,5.642638884857047
circ_00613,NF-κB,0.005349453932892258,1.898300518836961
circ_00614,JAK-STAT,0.004032598104419522,8.66877665665157
circ_00615,TLR7/8,0.026905087196352605,5.196451040366825
circ_00616,JAK-STAT,0.03660719427494644,3.0848627244560323
circ_00617,MDA5,0.022515576914170256,2.6883778793370285
circ_00618,PKR,0.045086093395732975,4.189060182022994
circ_00619,TLR7/8,0.03094441103813565,3.030484305910381
circ_00620,RIG-I,0.031557404534695785,5.4326476084641
circ_00621,JAK-STAT,0.008197447243095526,4.19188864761879
circ_00622,cGAS-STING,0.043689193267195454,6.66829102898479
circ_00623,PKR,0.03230739156507893,9.358624137499618
circ_00624,cGAS-STING,0.039259890461286466,6.966008308444159
circ_00625,TLR7/8,0.044933926380627064,6.875036784197738
circ_00626,RIG-I,0.01914158663921457,5.177420852993711
circ_00627,MDA5,0.04537108433345549,3.6462409167904046
circ_00628,JAK-STAT,0.009593699692224227,8.035401988328458
circ_00629,JAK-STAT,0.009097955717240796,1.4939129915816158
circ_00630,JAK-STAT,0.031726366816534055,8.54743001826266
circ_00631,RIG-I,0.009680726008433432,1.3519066317123984
circ_00632,NF-κB,0.00555825812083305,5.594444040705104
circ_00633,PKR,0.007963812456516933,4.728064668310036
circ_00634,TLR7/8,0.046662728097302715,6.42592608909196
circ_00635,TLR7/8,0.037019416225704455,4.71199527779876
circ_00636,JAK-STAT,0.039809849521452716,8.19907779707929
circ_00637,PKR,0.030494577470853827,9.423831748775923
circ_00638,NF-κB,0.00522678155618619,7.695324553362441
circ_00639,MDA5,0.020635784232100548,1.4986597106620299
circ_00640,RIG-I,0.006601746912964678,4.104009935798352
circ_00641,PKR,0.0073624754944935904,7.822295357240142
circ_00642,cGAS-STING,0.008604759156373766,9.709069820638884
circ_00643,JAK-STAT,0.04542929485345963,6.3449906784509515
circ_00644,NF-κB,0.04248734183820544,6.870355091005019
circ_00645,JAK-STAT,0.04916280513794766,3.4716235861112033
circ_00646,cGAS-STING,0.027304524924280756,3.8485474366747443
circ_00647,JAK-STAT,0.049261398236472284,7.843481540497581
circ_00648,MDA5,0.0033588913400502854,3.4005493555048747
circ_00649,JAK-STAT,0.005450756457411326,7.369727817176218
circ_00650,MDA5,0.03404230971290845,3.7503347632002546
circ_00651,RIG-I,0.015245342208378445,9.192403436485614
circ_00652,cGAS-STING,0.02279700685578469,7.3896995720850365
circ_00653,cGAS-STING,0.0020466424997077257,1.8043515062319149
circ_00654,JAK-STAT,0.018954203335871545,3.4962186659919032
circ_00655,TLR7/8,0.009726024052647914,1.0162763146236686
circ_00656,cGAS-STING,0.03167560839260176,4.362328688543108
circ_00657,TLR7/8,0.029643828348428367,8.371025721347948
circ_00658,TLR7/8,0.0010695256423516692,9.160357020283437
circ_00659,NF-κB,0.028561831895564296,6.752601194593267
circ_00660,JAK-STAT,0.00252288223092166,1.8925267181605236
circ_00661,TLR7/8,0.04088669169204894,3.9031975973675386
circ_00662,NF-κB,0.018858221817155747,3.3102235552218655
circ_00663,PKR,0.04363825812048767,3.5901378910527604
circ_00664,NF-κB,0.003014564372656721,7.25712581658625
circ_00665,PKR,0.025612721333657187,4.9299771263204555
circ_00666,NF-κB,0.043722909338367845,2.6877491585355546
circ_00667,cGAS-STING,0.04457442989714658,9.04012208318921
circ_00668,JAK-STAT,0.006923929849914831,1.1594768721978244
circ_00669,RIG-I,0.019750411597215047,4.056870917005725
circ_00670,RIG-I,0.04008561306777357,9.747328069285668
circ_00671,RIG-I,0.0245481466643821,7.654183301816113
circ_00672,cGAS-STING,0.036977159982000234,1.002351421324069
circ_00673,MDA5,0.011237954506502237,1.7325052173563207
circ_00674,RIG-I,0.023143603531238312,8.998119605276258
circ_00675,PKR,0.0046955506838828,9.07821113999043
circ_00676,TLR7/8,0.03723150001389706,5.916677046652093
circ_00677,RIG-I,0.0352047003098081,3.7943353413417515
circ_00678,JAK-STAT,0.015423402686167952,1.3931768667876314
circ_00679,TLR7/8,0.04700159859396836,5.314122534064813
circ_00680,JAK-STAT,0.022376825912014932,1.4660396035693553
circ_00681,PKR,0.04274281353247117,3.119409420397257
circ_00682,TLR7/8,0.0019280786328789291,3.8106869951835645
circ_00683,PKR,0.02635914201124066,1.8671192262823721
circ_00684,cGAS-STING,0.021189143739089582,5.2294346025868
circ_00685,PKR,0.04177578554008396,1.1263187745438117
circ_00686,RIG-I,0.008820753144261274,8.192050981872143
circ_00687,NF-κB,0.028798274607758457,1.2484466318547363
circ_00688,NF-κB,0.04515065971719078,7.851316037778848
circ_00689,MDA5,0.02019049340219785,9.380082598915855
circ_00690,TLR7/8,0.01684736511899027,8.973067724795733
circ_00691,JAK-STAT,0.017803940033083335,1.7826060834669852
circ_00692,JAK-STAT,0.012469313192936045,8.639083674020569
circ_00693,cGAS-STING,0.0014907059347932447,9.298384444410303
circ_00694,NF-κB,0.022759023021689515,4.7283949303048995
circ_00695,RIG-I,0.03527687171203825,6.437898141753137
circ_00696,MDA5,0.024335165909071747,4.517613478678623
circ_00697,NF-κB,0.003350361900461805,4.095798467349314
circ_00698,MDA5,0.036808415035851735,9.11037405954134
circ_00699,PKR,0.03127791565205958,1.5347726483437594
circ_00700,MDA5,0.040086393033557155,6.347347402199189
circ_00701,MDA5,0.01719880315651235,3.7396508327472975
circ_00702,NF-κB,0.039510680323484274,4.437681661807828
circ_00703,TLR7/8,0.020176859492283126,2.0622236865061296
circ_00704,NF-κB,0.036234202102869616,4.900148003711328
circ_00705,JAK-STAT,0.012001977171881981,6.51267723853139
circ_00706,cGAS-STING,0.002350079489891634,3.048898536177789
circ_00707,TLR7/8,0.009082449575637436,1.3152188759354833
circ_00708,PKR,0.04276073727086058,6.356793386493926
circ_00709,MDA5,0.03497671018759865,8.641541036819753
circ_00710,RIG-I,0.014844189095577408,4.083836169817272
circ_00711,MDA5,0.002580970999180016,4.694729813195838
circ_00712,TLR7/8,0.021359244343155694,9.472517145890908
circ_00713,PKR,0.016627913658370057,5.349226041255709
circ_00714,RIG-I,0.032640501741178746,7.221720133455599
circ_00715,PKR,0.004880216711112502,7.228703871048974
circ_00716,PKR,0.026574471050017905,9.103085565696304
circ_00717,TLR7/8,0.010894633005193048,2.7397073373668395
circ_00718,JAK-STAT,0.0012646036952395855,2.224758612921889
circ_00719,RIG-I,0.04329025350052924,9.548581760298978
circ_00720,RIG-I,0.024274080418294965,6.2438635403243
circ_00721,RIG-I,0.012571478941310454,5.040242030816728
circ_00722,NF-κB,0.012103383211700718,6.329086443454553
circ_00723,TLR7/8,0.005145120683406445,2.4834137480899763
circ_00724,NF-κB,0.017983709664620606,5.226623660524083
circ_00725,TLR7/8,0.008453692405978278,2.6529726586799227
circ_00726,RIG-I,0.027556879230900933,9.542666900237233
circ_00727,cGAS-STING,0.03728110886806478,8.092618182657827
circ_00728,TLR7/8,0.0330803122315752,5.769729764600178
circ_00729,NF-κB,0.006806073650771195,8.498874100534051
circ_00730,JAK-STAT,0.005234449441634681,5.87438768512934
circ_00731,PKR,0.04831470439904599,7.167305926407752
circ_00732,NF-κB,0.0217209106390464,9.302352108837873
circ_00733,TLR7/8,0.02000998656455813,7.163757926284552
circ_00734,JAK-STAT,0.02675955396864952,4.26608509786535
circ_00735,NF-κB,0.028282153915552877,1.3524292038829793
circ_00736,JAK-STAT,0.009260708804893963,9.849654426682376
circ_00737,PKR,0.03006204991775774,9.03671669167552
circ_00738,JAK-STAT,0.04278826024148535,6.002071516248632
circ_00739,TLR7/8,0.023769213420063676,9.634844795914633
circ_00740,RIG-I,0.005265662353386088,3.304375739806944
circ_00741,PKR,0.017389882433031394,2.8738582402998265
circ_00742,NF-κB,0.047673716256713156,5.088400977830043
circ_00743,cGAS-STING,0.03307099028405841,7.454999040507229
circ_00744,MDA5,0.018137990775119725,3.0062672862721675
circ_00745,cGAS-STING,0.04875837853185223,9.13486952362926
circ_00746,cGAS-STING,0.0280981970385708,3.567737033074776
circ_00747,JAK-STAT,0.039454591416455916,5.599452073009005
circ_00748,JAK-STAT,0.045808945947265756,1.5872013737482271
circ_00749,RIG-I,0.005849376906703284,4.030943565765921
circ_00750,TLR7/8,0.016944273476112253,9.624312355006463
circ_00751,NF-κB,0.015219952914666428,4.306343785319932
circ_00752,NF-κB,0.04745502848044071,3.842197468075547
circ_00753,NF-κB,0.04451439287429468,3.453214405477481
circ_00754,cGAS-STING,0.01146692335333217,3.435043158213548
circ_00755,JAK-STAT,0.046173295768617645,8.578470574713844
circ_00756,TLR7/8,0.04291949978207893,3.852713849708059
circ_00757,cGAS-STING,0.029246352976167577,4.505864277352096
circ_00758,RIG-I,0.044683014285709054,4.661888994664558
circ_00759,NF-κB,0.015421442418303559,4.928733726154329
circ_00760,TLR7/8,0.007529239668978536,6.595765888376725
circ_00761,NF-κB,0.026180277210274747,1.2310850448007553
circ_00762,cGAS-STING,0.021848417016340615,1.4490318743812014
circ_00763,PKR,0.04713091203410095,8.031899696791168
circ_00764,NF-κB,0.004643444838480119,2.1147129150018444
circ_00765,NF-κB,0.033267766077376686,5.632949234105562
circ_00766,JAK-STAT,0.008762054568716485,1.8929642173108503
circ_00767,JAK-STAT,0.02788807116895488,8.460589937457963
circ_00768,NF-κB,0.03676204161623912,6.530588147135834
circ_00769,cGAS-STING,0.016930200456716015,5.413179320789986
circ_00770,TLR7/8,0.004486904762877103,2.3159268602992595
circ_00771,RIG-I,0.030836648446535983,3.2635721120445633
circ_00772,TLR7/8,0.032077733655612915,1.6680269515459738
circ_00773,RIG-I,0.002100353086128451,4.322948150817625
circ_00774,MDA5,0.008006342959834831,1.3988404070540015
circ_00775,JAK-STAT,0.01621532436257454,9.985830387044432
circ_00776,RIG-I,0.014397121186632642,2.5024716436655554
circ_00777,cGAS-STING,0.037166428446463874,8.916163468112748
circ_00778,cGAS-STING,0.019091771736046245,5.047799006165041
circ_00779,cGAS-STING,0.0023103405724321,5.614790788246859
circ_00780,TLR7/8,0.04736339131695789,3.690957384026866
circ_00781,PKR,0.013161404854523762,2.0000895246936876
circ_00782,PKR,0.03633377147301187,5.8865950430844896
circ_00783,cGAS-STING,0.0017946372091993978,3.007139996636746
circ_00784,NF-κB,0.039070117577157414,8.54716508731504
circ_00785,JAK-STAT,0.028841208317609508,2.8896637409694796
circ_00786,JAK-STAT,0.01422658758028017,4.47838475681423
circ_00787,JAK-STAT,0.03797299302660674,1.7790840058869402
circ_00788,cGAS-STING,0.018646781461951062,2.4192840691075514
circ_00789,RIG-I,0.028912106613128097,7.699924238968513
circ_00790,RIG-I,0.04411494066141656,3.7931221330615115
circ_00791,NF-κB,0.014200134832511334,5.375381870057659
circ_00792,NF-κB,0.03924568493082291,1.9949810420666645
circ_00793,PKR,0.014600503250546598,7.955370723644916
circ_00794,NF-κB,0.010253349743142813,6.7093128432837155
circ_00795,NF-κB,0.018709557913510994,9.290495754327015
circ_00796,NF-κB,0.003952024880351049,6.282284809637297
circ_00797,TLR7/8,0.03263311083282532,1.4091089731258246
circ_00798,NF-κB,0.0021129297955825637,5.889437986086971
circ_00799,NF-κB,0.04698675534619959,1.836088621953492
circ_00800,JAK-STAT,0.036151885558088626,9.803502637178362
circ_00801,MDA5,0.04000994080510973,9.132449598849117
circ_00802,MDA5,0.01532330021599643,8.150565205254429
circ_00803,TLR7/8,0.013733093718759793,3.31296911989632
circ_00804,MDA5,0.00841165470795029,5.944758882589901
circ_00805,NF-κB,0.002731036913708718,9.705393479098527
circ_00806,cGAS-STING,0.04103188588719186,3.961451643176223
circ_00807,TLR7/8,0.025128629799344306,7.290445342290615
circ_00808,cGAS-STING,0.04134441066178754,8.872990194339998
circ_00809,RIG-I,0.012721570194201965,3.14956952166752
circ_00810,PKR,0.042499217150631034,1.5226785122853994
circ_00811,RIG-I,0.037114385358335514,6.310772626359945
circ_00812,RIG-I,0.014074111781738646,9.235021433043746
circ_00813,PKR,0.02546215645352655,4.327867248558128
circ_00814,NF-κB,0.03036359582799419,8.65865274197529
circ_00815,TLR7/8,0.02701692926645323,7.626019224765232
circ_00816,cGAS-STING,0.0195065849722369,4.077699250666807
circ_00817,cGAS-STING,0.041843069436277,9.209555558432182
circ_00818,cGAS-STING,0.016395260128977678,9.53656930327332
circ_00819,JAK-STAT,0.04165838703638041,9.251087656767485
circ_00820,JAK-STAT,0.049482704421555834,6.880474571610423
circ_00821,RIG-I,0.008141096550403782,4.653034231913008
circ_00822,RIG-I,0.028491269279827737,3.6958925298194134
circ_00823,MDA5,0.00873689454991038,9.189733343619483
circ_00824,cGAS-STING,0.0471240575172561,8.887105144454697
circ_00825,JAK-STAT,0.0377387528571544,6.267664553153666
circ_00826,TLR7/8,0.027444961218272442,9.808617339361323
circ_00827,PKR,0.020579475534410915,3.2188656859636757
circ_00828,cGAS-STING,0.019641364890410185,7.793726163109988
circ_00829,MDA5,0.04592603436426631,5.401977814953074
circ_00830,cGAS-STING,0.024288514976551635,3.898690896729933
circ_00831,TLR7/8,0.03270272448563605,2.86178371569535
circ_00832,MDA5,0.006932996842154039,8.857859457142425
circ_00833,TLR7/8,0.008039154950676423,1.400474127283031
circ_00834,TLR7/8,0.008398411899023397,6.34673122057081
circ_00835,PKR,0.02879038248750787,2.4231314771752697
circ_00836,RIG-I,0.007502630631425832,3.3016896523958015
circ_00837,MDA5,0.022238764178270778,3.19619453065432
circ_00838,TLR7/8,0.025204669137065972,2.5350929542126694
circ_00839,MDA5,0.03746298967396264,9.48693052399958
circ_00840,cGAS-STING,0.008438413114598963,6.109050785981722
circ_00841,NF-κB,0.04981286146180354,4.48508948581626
circ_00842,JAK-STAT,0.010827162872076832,6.847853596527463
circ_00843,TLR7/8,0.04108645553280962,3.1482202342741368
circ_00844,NF-κB,0.024150048865350646,4.973635501858279
circ_00845,PKR,0.023537405488781603,8.900636205338461
circ_00846,TLR7/8,0.006430830409878241,7.28966123510568
circ_00847,cGAS-STING,0.04036520460430127,2.913933055491462
circ_00848,MDA5,0.04765096927736527,8.887328242847843
circ_00849,PKR,0.020448673334623566,9.962122995385673
circ_00850,PKR,0.027073673732402,4.949592295088765
circ_00851,JAK-STAT,0.03845868131801174,5.312898430566597
circ_00852,JAK-STAT,0.022983384501146658,4.022672880561722
circ_00853,MDA5,0.0435061185937476,4.328566580825724
circ_00854,RIG-I,0.03062757229714393,7.155921027958385
circ_00855,TLR7/8,0.022145021829736957,7.326842531552472
circ_00856,cGAS-STING,0.009633212244991786,2.7663303264941295
circ_00857,RIG-I,0.022537866982133944,5.392882530265769
circ_00858,PKR,0.02878375920993684,6.3453482332475994
circ_00859,RIG-I,0.03280432812044927,4.697205967097046
circ_00860,JAK-STAT,0.049931659793422324,9.257581463144454
circ_00861,PKR,0.018504642367970052,4.5894797893719534
circ_00862,NF-κB,0.033544304222646024,1.1344110079968184
circ_00863,JAK-STAT,0.030673027276889676,1.0969412592255534
circ_00864,NF-κB,0.03359295496912932,7.522348865728538
circ_00865,MDA5,0.03136583278625243,1.0237929866023863
circ_00866,RIG-I,0.043040157988155074,7.894637721974539
circ_00867,PKR,0.005930009362822934,7.707337981242782
circ_00868,TLR7/8,0.02922485680655522,1.4203732075976137
circ_00869,JAK-STAT,0.034151863586468406,7.6408186535004345
circ_00870,RIG-I,0.002371678719994611,5.8925208550887165
circ_00871,NF-κB,0.048458550011591564,7.050300093915357
circ_00872,RIG-I,0.00407759583717139,6.535124984380677
circ_00873,NF-κB,0.026549055332657976,3.361418602788253
circ_00874,JAK-STAT,0.02242593495902869,6.413730442215437
circ_00875,PKR,0.0017430871909099987,2.919369913455384
circ_00876,cGAS-STING,0.043308711342851886,8.44831243405553
circ_00877,JAK-STAT,0.005752264860237215,4.36248228249941
circ_00878,NF-κB,0.03427610838178166,6.470843764934516
circ_00879,TLR7/8,0.027536051510338784,3.9928553389586487
circ_00880,PKR,0.04544119876721738,8.326565165990292
circ_00881,TLR7/8,0.0152399153307326,3.2437191407980484
circ_00882,MDA5,0.026306023145152534,3.5040924938211893
circ_00883,MDA5,0.04260329399397772,7.402345436644653
circ_00884,TLR7/8,0.03280855066760846,7.395529249405656
circ_00885,RIG-I,0.008785142731376193,9.313543286913475
circ_00886,RIG-I,0.038330763629300026,2.3824199534632893
circ_00887,cGAS-STING,0.04704008868215411,1.903433725115925
circ_00888,PKR,0.046664295307754,6.709952722777463
circ_00889,MDA5,0.015790660170329394,1.5377715975168587
circ_00890,cGAS-STING,0.008291706401870894,6.0633383110480175
circ_00891,TLR7/8,0.037810988587169976,9.226189767729796
circ_00892,RIG-I,0.02070546599155821,3.601069024541053
circ_00893,PKR,0.011448544573859958,4.605902351778937
circ_00894,cGAS-STING,0.021130106817597968,2.9765060104893193
circ_00895,PKR,0.026237598953980222,7.467061829593326
circ_00896,PKR,0.019453264689904354,2.958460204311897
circ_00897,MDA5,0.008506208335654478,2.700171777080191
circ_00898,RIG-I,0.020036139891121924,9.651859042408383
circ_00899,RIG-I,0.02808669163678878,5.379521959357771
circ_00900,JAK-STAT,0.031093632910948767,4.2912522477929205
circ_00901,cGAS-STING,0.01299565613826453,2.7495077123722194
circ_00902,cGAS-STING,0.02124117461432505,4.333373881701528
circ_00903,cGAS-STING,0.041689109278787106,4.625027804350426
circ_00904,TLR7/8,0.028126987703298075,6.929831486130039
circ_00905,MDA5,0.018007393205083384,9.837614156986463
circ_00906,PKR,0.04156512484793794,2.7025715141222433
circ_00907,MDA5,0.0013857167690828536,3.5871189637022685
circ_00908,TLR7/8,0.00646777813483605,6.136452310775373
circ_00909,cGAS-STING,0.010329689838962788,9.837686301580971
circ_00910,RIG-I,0.040608449914044574,2.8056241851340937
circ_00911,RIG-I,0.01569321816944204,1.4343645402674459
circ_00912,cGAS-STING,0.025981043273806834,3.245947624003749
circ_00913,JAK-STAT,0.018480558184511844,5.422912712827549
circ_00914,NF-κB,0.0038420814683695907,2.180431535355909
circ_00915,cGAS-STING,0.048572261407308394,9.44142634928917
circ_00916,MDA5,0.013920297262448554,3.5520888513526376
circ_00917,MDA5,0.044294396594344046,1.6307719043527211
circ_00918,cGAS-STING,0.02692224303333116,3.5955337757299803
circ_00919,cGAS-STING,0.03221724092528811,1.695443054105485
circ_00920,PKR,0.013002338481511218,2.2469295732896915
circ_00921,RIG-I,0.041225899506774584,9.093236269527527
circ_00922,TLR7/8,0.02026381735401726,1.525924125876147
circ_00923,JAK-STAT,0.014621253603703081,9.057968610275479
circ_00924,TLR7/8,0.037541852734937355,9.834531771616106
circ_00925,MDA5,0.018072999344362642,9.393026658759002
circ_00926,MDA5,0.026950430823030367,2.351235129156513
circ_00927,PKR,0.022695444594116595,1.416921041440942
circ_00928,RIG-I,0.034003846726239066,1.2386466267108096
circ_00929,NF-κB,0.015790496342282336,5.182318932522854
circ_00930,MDA5,0.006730682740911729,5.120838728052006
circ_00931,NF-κB,0.04168696498435323,5.291445174977779
circ_00932,PKR,0.04117622575811471,3.7821990138375248
circ_00933,cGAS-STING,0.03056487912304832,1.4201916157200107
circ_00934,RIG-I,0.005076687510805389,6.953801993127857
circ_00935,TLR7/8,0.04443816863857665,1.466517342214639
circ_00936,MDA5,0.047792655313606575,8.872238444919505
circ_00937,RIG-I,0.03530475728773242,6.359430003127751
circ_00938,TLR7/8,0.025951368478044894,6.907556904303816
circ_00939,JAK-STAT,0.04278004231929433,3.333304071606583
circ_00940,cGAS-STING,0.0011158343544397506,9.829345731822801
circ_00941,MDA5,0.013285401342538042,4.544282505057524
circ_00942,RIG-I,0.025594344071903908,3.844782272234705
