circrna_id,cell_type,expression_mean,expression_std,detection_rate
circ_00359,CD4+ T cells,5.689241415715336,0.4904010276634241,0.7105277386765246
circ_00360,B cells,3.5672175725045028,0.9089639235303619,0.8269956167436581
circ_00361,CD8+ T cells,9.214165247494394,1.5562479228900064,0.8653288319998526
circ_00362,CD8+ T cells,4.49204062508994,1.800462708452828,0.13374110942619225
circ_00363,Macrophages,8.68877867965065,1.5437927366887614,0.5390507805767326
circ_00364,Macrophages,3.4393508090223843,0.9190119868735103,0.10949537712484061
circ_00365,Macrophages,0.3160716448514411,1.2265570345910461,0.9189204314681442
circ_00366,NK cells,8.886791108363353,1.9573159360428862,0.1358621740062873
circ_00367,Dendritic cells,5.343461591769259,1.05680335476154,0.8685774720256118
circ_00368,NK cells,5.967459833337157,0.14304417907938172,0.3163108069559869
circ_00369,Dendritic cells,4.4941664282875315,1.1219355428143098,0.21242902329643332
circ_00370,CD8+ T cells,7.0368258331357625,0.3799300131184957,0.8826124500873552
circ_00371,NK cells,9.597334040949026,0.7182488847009534,0.2840459708763763
circ_00372,Macrophages,3.5497461998279514,0.9850119616744071,0.9025892234919528
circ_00373,CD4+ T cells,1.304371262758497,0.7267163635428158,0.9180136649508908
circ_00374,Macrophages,2.6422825288192673,0.009592814017905127,0.13048900102129266
circ_00375,CD8+ T cells,2.0826906991366103,0.3949174935137012,0.8128727404347624
circ_00376,Macrophages,3.075956686672497,0.6425312922989002,0.34013097112971497
circ_00377,NK cells,6.870229547898724,1.3879812280110233,0.32992562366973127
circ_00378,B cells,6.414528045984912,0.21821348895827475,0.2256737026609642
circ_00379,Dendritic cells,2.5631746889722473,0.8823754867845326,0.7566409152779557
circ_00380,CD4+ T cells,9.520981788909138,1.6589805441725405,0.7663910119235826
circ_00381,CD4+ T cells,4.929559996131586,1.8861107300190887,0.703394577452257
circ_00382,CD4+ T cells,9.589420487074968,0.8136354538748534,0.5704628014050362
circ_00383,Dendritic cells,0.02812594052376438,0.5232063659902637,0.2994085440428113
circ_00384,CD8+ T cells,5.4151186337491914,1.7687709377483116,0.933124468426869
circ_00385,Macrophages,5.6717852911450075,1.7558701977307571,0.656991780278649
circ_00386,CD4+ T cells,0.010806732470028946,1.0095507505738321,0.6376405381560408
circ_00387,B cells,4.143717782809783,1.3654950268447645,0.6788717970340856
circ_00388,NK cells,3.386240960573561,1.4178362080909979,0.989111643857862
circ_00389,NK cells,3.460748947085225,1.768730888447726,0.3801546857512694
circ_00390,NK cells,3.26773824213355,1.6087450059594086,0.411797203425734
circ_00391,CD4+ T cells,0.7630288365554405,1.5837218471747938,0.11642221365602115
circ_00392,Dendritic cells,5.525977859475093,0.7230702097386521,0.33721035539144095
circ_00393,Macrophages,5.50129688198836,1.3094524102107443,0.38746885399335496
circ_00394,CD8+ T cells,9.940080106269237,1.8603847833733755,0.6703366826226788
circ_00395,NK cells,9.32408354975815,1.6052652965179994,0.6289703826773784
circ_00396,Macrophages,4.868009231417801,1.4149237771911218,0.325091746273077
circ_00397,B cells,3.4809458330370626,1.5019660100194985,0.8974880137524722
circ_00398,NK cells,9.699864018248858,1.550635158045568,0.7233866612473602
circ_00399,B cells,1.1137186455842618,1.3487866230520031,0.11478102025652308
circ_00400,NK cells,4.905312543298745,0.33140475210581966,0.6785260601533828
circ_00401,NK cells,2.6756410644726514,0.11116426860657458,0.2979698819927799
circ_00402,Macrophages,3.225087843329586,0.223997132615813,0.5906970840680669
circ_00403,Macrophages,5.344814645538233,0.07367904363478184,0.7881738551399212
circ_00404,Dendritic cells,9.237001831386204,1.624183107556885,0.5750136460940345
circ_00405,B cells,6.784858738560673,0.6432691858536401,0.6674385065518315
circ_00406,Macrophages,0.7130312836090302,1.6048571849989217,0.7118470730400251
circ_00407,CD8+ T cells,3.534989943493656,1.6881913912895623,0.8435412047096238
circ_00408,B cells,8.076708142350022,1.940303007907331,0.8097609455950753
circ_00409,CD8+ T cells,5.5435021401893225,0.7602725091905824,0.14855496841082438
circ_00410,NK cells,8.647777652750722,1.0176324547533604,0.9088252310572725
circ_00411,Macrophages,6.411686956988706,0.16910772067713387,0.2087508121172205
circ_00412,Dendritic cells,7.021418507504476,1.458019310484929,0.1072174796488022
circ_00413,CD8+ T cells,3.554875655858832,0.5194708080710377,0.8423357832892373
circ_00414,Dendritic cells,0.9863636518264118,0.5840690548977536,0.512634943198817
circ_00415,Dendritic cells,8.690319107387143,0.8379582858550711,0.7967536395884653
circ_00416,CD8+ T cells,6.806141651416011,1.47167325699447,0.189950205134421
circ_00417,CD4+ T cells,4.769611412252121,1.4309992683990522,0.7865783036582421
circ_00418,Macrophages,2.042197209682115,0.9197943050965254,0.6417894003881119
circ_00419,CD8+ T cells,7.953749490477065,1.969950848902736,0.282714776514741
circ_00420,NK cells,3.6554433640709294,0.8365845611473852,0.717086783541426
circ_00421,Dendritic cells,2.217598205006416,0.21949281576214075,0.18819326537761402
circ_00422,NK cells,7.3365904906070325,1.1229799226407926,0.26209657990804436
circ_00423,B cells,5.508139296905151,1.0694052603622572,0.6926168144650601
circ_00424,Macrophages,9.265225498737747,0.3565884742001004,0.24219642440091632
circ_00425,NK cells,1.817801645769792,0.03732313813267951,0.7225433665669507
circ_00426,CD4+ T cells,3.871259579509243,1.8115904362472435,0.9694644346066154
circ_00427,CD8+ T cells,0.3964931653881354,1.2758842738186307,0.7660206512577121
circ_00428,CD8+ T cells,4.995521810897856,1.2731024591426774,0.8589904133038678
circ_00429,CD8+ T cells,1.4172006493407163,0.5679636515129081,0.12083981360742357
circ_00430,CD8+ T cells,4.2956119398628045,1.9677828851773829,0.3444984730955911
circ_00431,B cells,8.623519807527753,0.691821618157602,0.11229364922203483
circ_00432,CD4+ T cells,3.392645629321521,1.9470396717802272,0.1958288625749176
circ_00433,CD8+ T cells,7.734896798898725,1.5751389974375736,0.7551228226816321
circ_00434,NK cells,9.733563555255857,0.2348811144621461,0.8314507963897808
circ_00435,Dendritic cells,9.145174398480485,0.6518777761260071,0.4257986497721127
circ_00436,NK cells,6.728101491383328,1.9803765526452695,0.15414358485811333
circ_00437,Dendritic cells,1.2122725278633784,1.728766190045601,0.2936033373093667
circ_00438,Macrophages,2.583279819680598,0.520615311218265,0.5865031595863425
circ_00439,Macrophages,3.634031443483953,0.934160390794385,0.5152708181610197
circ_00440,B cells,7.381033421867463,0.9284274123439555,0.5612609701866904
circ_00441,CD8+ T cells,7.7324823709562205,0.5218078345008756,0.75837867473366
circ_00442,CD8+ T cells,9.436763019540159,0.6848737149059034,0.33087807107163625
circ_00443,NK cells,2.8374815854107185,0.07974142120913497,0.7959082053796868
circ_00444,NK cells,3.8596617870164485,1.6090484218039265,0.5134539021352046
circ_00445,B cells,5.488967902617427,0.28008643132439626,0.7779438051211283
circ_00446,CD8+ T cells,3.774945141291244,1.6865196318037332,0.33815623410411016
circ_00447,NK cells,2.544740450843479,0.8509284643014685,0.9114853536048718
circ_00448,B cells,8.841327731259545,1.7292495717617187,0.6438968480246721
circ_00449,Dendritic cells,1.204106607829969,1.8723780947473756,0.6991434979684199
circ_00450,B cells,4.007810953222782,1.8226839216747621,0.9816548733655692
circ_00451,CD4+ T cells,6.642119557937798,1.7946459237210635,0.6042709563139759
circ_00452,Macrophages,1.3136660072495732,0.37205475463764204,0.5513952324763124
circ_00453,Dendritic cells,2.3751108012894804,1.43464924705667,0.9041309865234396
circ_00454,B cells,9.578823749304515,0.7863523363820566,0.3354095980536582
circ_00455,Macrophages,8.602868448299493,1.6311747549460407,0.7272312724360458
circ_00456,CD8+ T cells,8.813617987832341,1.8499552339357723,0.9110876632239776
circ_00457,CD4+ T cells,8.742078916326824,0.9169499475105456,0.3329956908146398
circ_00458,B cells,4.55493635792608,1.2795092230281686,0.8570304606680531
circ_00459,CD8+ T cells,4.642323951696091,0.40652870452731693,0.8404613168292281
circ_00460,CD8+ T cells,8.834943009652887,1.2179225990040157,0.6773414763141474
circ_00461,Dendritic cells,1.0411007437456632,0.2024968362777817,0.6258783499814218
circ_00462,Macrophages,1.3216859220510335,0.9534212401656483,0.8633697754921382
circ_00463,Dendritic cells,0.10380373392632869,0.35178594451859824,0.40623187959890705
circ_00464,B cells,8.967016481978236,1.044414550822013,0.8091517947068583
circ_00465,B cells,3.06949789772807,1.6745724625230984,0.6589079380268169
circ_00466,CD4+ T cells,8.55496432586796,1.3353904846354439,0.6872133562154462
circ_00467,NK cells,8.848074575504759,1.972288909605272,0.9465274214944331
circ_00468,CD8+ T cells,0.6573489071308125,1.752111189294383,0.34034379895675665
circ_00469,Dendritic cells,8.739746073499466,0.6799309293703115,0.9666992531239111
circ_00470,B cells,5.535238518669932,0.5068923204865021,0.4286695839922283
circ_00471,CD4+ T cells,0.4460231385056723,1.1635007731836022,0.8724431158378452
circ_00472,Macrophages,9.660231633273341,1.8139640391413108,0.9852507190062559
circ_00473,Dendritic cells,0.42852403599588973,1.2676621083100947,0.22560343826694726
circ_00474,CD4+ T cells,9.713283625119782,1.4163347207613917,0.6532872532784311
circ_00475,Dendritic cells,8.845024260122775,0.5725271435088435,0.3698513831557899
circ_00476,NK cells,3.6148015447118964,0.6497066512225671,0.21698739577439247
circ_00477,CD8+ T cells,4.919722755930338,0.7839261042964887,0.7631375174923545
circ_00478,NK cells,9.077746952426978,0.8699814240689134,0.21063746799242472
circ_00479,B cells,5.818856743921616,1.323197603218249,0.8036798328769951
circ_00480,Dendritic cells,4.438115759681197,0.2870694103922158,0.2342258978771285
circ_00481,CD8+ T cells,7.937388404214673,0.8436176266615056,0.6644567090944052
circ_00482,CD4+ T cells,0.2317660408425859,1.8862445048491605,0.7639463593694956
circ_00483,CD4+ T cells,9.54890002130288,1.445244405632138,0.7767521610173308
circ_00484,CD8+ T cells,8.68397429629827,0.43347531306831,0.6413608182195494
circ_00485,NK cells,8.472393202925039,0.27706254317334733,0.21460682558833083
circ_00486,Dendritic cells,0.3195411084323674,0.6444492366880925,0.7077287836031779
circ_00487,NK cells,3.5144723427586433,1.1567363777385335,0.40847377144101227
circ_00488,CD8+ T cells,7.650043723523399,0.03318775457447165,0.849291753507142
circ_00489,CD8+ T cells,8.177394342082575,1.1715727597396601,0.6689262202082908
circ_00490,CD4+ T cells,7.420316628418613,1.713363510342196,0.6541276514643852
circ_00491,NK cells,5.707196415183086,1.34236009558929,0.39857874549427774
circ_00492,CD8+ T cells,4.283068083198548,1.1051249985488716,0.925021324703492
circ_00493,CD8+ T cells,7.440200949205042,1.5244505155358716,0.16609090001635327
circ_00494,B cells,9.10963987669,0.9425611516291945,0.956685379963646
circ_00495,Dendritic cells,7.693838519015085,0.2396019293064684,0.7301574536517126
circ_00496,Dendritic cells,6.930253127729563,1.9120858955367044,0.11288377564410232
circ_00497,B cells,1.9527392109543384,1.04685072107269,0.6159265914053578
circ_00498,NK cells,2.2045994608929744,0.8783613048680488,0.5868752435323178
circ_00499,NK cells,3.4198634310366294,1.7567165361385888,0.5849746349029921
circ_00500,CD8+ T cells,3.0288073007219807,0.2648199918101055,0.2200076767712078
circ_00501,Macrophages,2.6480646746321423,0.9520341306083828,0.9848553172332021
circ_00502,CD8+ T cells,2.4203857525541075,0.327933426171902,0.9896552679149652
circ_00503,CD8+ T cells,7.756083446309226,1.0547482373447006,0.1617453951578259
circ_00504,Dendritic cells,9.197812987191929,0.7646324447082071,0.4496457334119459
circ_00505,B cells,4.928609379164833,0.6098328174222916,0.7859058546838456
circ_00506,CD8+ T cells,9.293483846997798,0.6981505286704783,0.6455257387493228
circ_00507,B cells,6.314405531341212,1.8428925304001549,0.9268917719611709
circ_00508,Dendritic cells,8.757491781458992,0.8379356190305476,0.35073062962828505
circ_00509,Macrophages,0.4046828625541643,0.8005580697432868,0.3653644140727208
circ_00510,Macrophages,7.867519127472738,0.3440651768522949,0.9565262386156618
circ_00511,Macrophages,6.635169286895161,1.4148043058258428,0.32802634771575545
circ_00512,Macrophages,6.4067024510837465,0.8120220807185592,0.3463689120734911
circ_00513,Dendritic cells,6.676880051928916,0.04400889117852569,0.27868708899006667
circ_00514,B cells,6.346083417925979,0.9822974758269682,0.5869086755952846
circ_00515,B cells,4.529062121925458,1.310047359181767,0.766306473403539
circ_00516,B cells,1.9002238014918649,0.6863168053276227,0.39332612212692675
circ_00517,Dendritic cells,1.0390779503940384,0.7748509483007291,0.707843560675946
circ_00518,Macrophages,0.6528930865857252,0.027574624837337636,0.7347262685523623
circ_00519,CD4+ T cells,0.40268258705936644,1.9730915846291264,0.17165092430310253
circ_00520,CD4+ T cells,3.686480435444195,1.9658281965611641,0.26881600077468915
circ_00521,B cells,2.5377075294099316,0.811579522699083,0.5807796658647976
circ_00522,CD8+ T cells,0.32595561392395056,1.7006686785334777,0.8061881742078171
circ_00523,CD4+ T cells,5.343034331388273,1.4136448572242635,0.13662726219244312
circ_00524,Dendritic cells,6.716128401497651,1.2488532561309766,0.3456885133318983
circ_00525,CD4+ T cells,5.502347540028402,1.7297753012924126,0.3895295511188168
circ_00526,CD4+ T cells,4.796176419052922,1.4150421046654764,0.7309914647031629
circ_00527,Macrophages,6.314224584602632,0.569547340347732,0.7413100660770212
circ_00528,Dendritic cells,1.1638908194091446,1.6263706637972064,0.1602664167648314
circ_00529,Dendritic cells,9.537177394725806,1.7799564058589774,0.9899268273931834
circ_00530,Macrophages,3.8960386145034,0.7950449358415688,0.48206826266922864
circ_00531,NK cells,9.987828151783559,1.5734814844262976,0.9350783341917036
circ_00532,Dendritic cells,3.1429690336663816,1.764341681709505,0.1071422307399314
circ_00533,Dendritic cells,5.738143206984201,0.20096592427739068,0.46244180529803225
circ_00534,B cells,7.519638189263902,1.9861264773974663,0.32456393905916536
circ_00535,CD4+ T cells,6.087021293303914,1.2566197424618195,0.2818344720168232
circ_00536,B cells,5.2577681081219065,0.5793051668483762,0.14523607233836539
circ_00537,CD4+ T cells,8.028515012477596,1.8605664655451537,0.603134276348696
circ_00538,CD8+ T cells,7.625319267040917,1.1982469802623217,0.5765523058088204
circ_00539,Dendritic cells,2.9361053355985134,1.832381339585934,0.1598574472196153
circ_00540,NK cells,4.066415573813474,1.6980033300972812,0.9090947714307774
circ_00541,CD8+ T cells,4.203325648022327,1.1893775264827862,0.8585502156187531
circ_00542,CD8+ T cells,5.215482527121672,1.5405796828274516,0.23421746601742036
circ_00543,CD8+ T cells,3.9136213234175177,1.964238993754493,0.40347094538377903
circ_00544,NK cells,4.051912404523678,1.04002391267132,0.7046130200852149
circ_00545,CD4+ T cells,6.722892517944557,0.1622227936987013,0.7425730817785957
circ_00546,B cells,1.1396920129950905,1.2534395675935708,0.9904999912946153
circ_00547,Macrophages,7.04282617106006,0.8778660021489044,0.46716882704711016
circ_00548,CD8+ T cells,3.671557607676718,0.0029220072242606143,0.7752789428426607
circ_00549,CD4+ T cells,9.110519536130647,0.7496099938968948,0.35003684444325245
circ_00550,CD8+ T cells,3.254121994518795,1.1017382451416942,0.4957279239449477
circ_00551,Macrophages,3.7494725569204634,0.7448971356448739,0.35181917835347964
circ_00552,CD4+ T cells,2.766781281084673,0.9462180111575471,0.9959386645827835
circ_00553,CD8+ T cells,8.924157575378365,1.132468037446888,0.3895999132585941
circ_00554,CD4+ T cells,0.3741416153922916,1.6174667526238042,0.993470221186008
circ_00555,NK cells,4.851736812998084,1.5862905262806302,0.6741386338758864
circ_00556,B cells,1.109123573914017,1.9190634341450725,0.8557287713288457
circ_00557,Dendritic cells,2.4541021178306077,0.22270721477974686,0.3848526473753584
circ_00558,NK cells,8.507352739471662,0.6656419031535588,0.7076784081419727
circ_00559,CD8+ T cells,8.403641526697157,1.608137286400687,0.15505722417086856
circ_00560,NK cells,9.808560621192346,1.0746566383995095,0.8778544478263528
circ_00561,CD4+ T cells,6.367198036547414,1.963497349259448,0.22401939493187573
circ_00562,Macrophages,2.8843975446673564,1.4194020566217322,0.4590450317413963
circ_00563,CD4+ T cells,1.6545121758749548,0.28296833542900623,0.7631407887901889
circ_00564,CD4+ T cells,8.624344955922828,1.33120371321002,0.32652734990305304
circ_00565,Macrophages,0.9954199737362046,1.1282516248706613,0.46762263113094116
circ_00566,Macrophages,7.854938235103889,0.15875919380943082,0.17717361060736325
circ_00567,B cells,2.5038846371390178,1.6682662895207625,0.18108997520498082
circ_00568,CD4+ T cells,4.91348951483214,1.786030187721565,0.7385500528992424
circ_00569,CD8+ T cells,2.350699636576178,0.759321397146848,0.9850040801098061
circ_00570,NK cells,2.8136641596973333,1.249494944449739,0.8145488249706189
circ_00571,CD8+ T cells,0.049661491310351025,1.517049211767069,0.7506284062743191
circ_00572,CD8+ T cells,2.7625266132807536,1.4729089139717397,0.8997278960506685
circ_00573,B cells,8.645198243900012,1.2816366028247255,0.44932911460684755
circ_00574,B cells,8.342186681487666,1.0538202904947003,0.6344003156589891
circ_00575,NK cells,3.3724114608046154,0.5026201023631351,0.30594069907447086
circ_00576,Dendritic cells,4.348616310465782,1.9522163487649806,0.820113445369441
circ_00577,B cells,3.0419532347607117,1.8263087247949776,0.8545130797189671
circ_00578,Dendritic cells,9.873245322614311,0.3404004150860538,0.2834235827653278
circ_00579,B cells,8.599588120981771,0.6209333284392129,0.8975934853681484
circ_00580,CD8+ T cells,7.915549146051319,0.15487235582590464,0.41879609409187335
circ_00581,CD4+ T cells,8.530360081786576,1.5583314964164205,0.7595771751487659
circ_00582,CD8+ T cells,0.09010645119734706,0.3352623462386104,0.8396919312208377
circ_00583,CD4+ T cells,5.074256854923909,0.21352465904738782,0.38615800603216643
circ_00584,Dendritic cells,0.12849048547447506,0.9019567464859326,0.2865835735469169
circ_00585,Macrophages,7.8883907405361136,1.4190932703469454,0.7121847765716536
circ_00586,CD4+ T cells,2.941883943678121,0.3888492151751828,0.48191302915642453
circ_00587,Dendritic cells,5.995178876204669,1.2650476040399796,0.3940256378489211
circ_00588,NK cells,2.162837607488992,1.108334733885337,0.23770268316648563
circ_00589,Dendritic cells,0.887278341892278,1.5604482214791868,0.6099875924655902
circ_00590,B cells,2.7573875550080187,0.9153171894301713,0.5334346514535725
circ_00591,CD4+ T cells,8.027763261916201,1.4154577873204133,0.4604869403197491
circ_00592,Dendritic cells,0.563102784970474,1.5459679737375056,0.7657116219557054
circ_00593,Dendritic cells,0.21648394776905167,0.48559717578723105,0.15721848568763777
circ_00594,CD4+ T cells,8.801121346817222,0.12767182380553144,0.48295172024417954
circ_00595,CD8+ T cells,2.396021817349605,1.461798860162803,0.306757664256264
circ_00596,Dendritic cells,1.2097996098833141,1.6973233833929786,0.6828627840991045
circ_00597,Dendritic cells,7.689838606440284,0.8256278449358962,0.8570822896793214
circ_00598,NK cells,6.4112203658515945,0.5790480054445728,0.8738628595196954
circ_00599,CD4+ T cells,8.945691527682365,1.1794346831839542,0.14210250642444253
circ_00600,Dendritic cells,8.534455230397517,1.348962621877626,0.5388659637342273
circ_00601,CD4+ T cells,6.323793838171744,1.1355553767706221,0.503378800411965
circ_00602,CD8+ T cells,3.17328958538859,0.36501288818207756,0.30139185942234714
circ_00603,NK cells,0.3762931626001109,1.953662516988698,0.27998354077296816
circ_00604,Macrophages,2.0306660797281415,0.037325704283229566,0.9165934586678265
circ_00605,CD4+ T cells,0.585926017827102,1.016059160944243,0.586818133261958
circ_00606,Dendritic cells,0.09409025604111942,0.2224053799175092,0.48157558634155495
circ_00607,Dendritic cells,3.5864766665600802,0.7098423686030473,0.24664999375551427
circ_00608,Dendritic cells,2.2549639138433486,1.3230585949003735,0.3878244412071179
circ_00609,CD4+ T cells,7.787822994502976,0.23951809468341057,0.7692312800757487
circ_00610,B cells,6.5275523899135965,1.906607128324054,0.573041964552659
circ_00611,CD4+ T cells,0.3822108330687679,0.1673412172795541,0.5658304326627845
circ_00612,Dendritic cells,3.3441915031004266,0.7611482260327433,0.6500044025014095
circ_00613,Dendritic cells,4.074901679427533,0.8832280478747918,0.783576456560678
circ_00614,Dendritic cells,3.806364512816538,0.7201673294851343,0.696224335017168
circ_00615,B cells,3.102467594153062,1.5814245919100058,0.8515542670270988
circ_00616,CD4+ T cells,1.6372395818914187,1.767106660583579,0.3918575337838218
circ_00617,CD4+ T cells,8.8289335867691,0.7730898858747612,0.4497959502009198
circ_00618,CD4+ T cells,3.014251316733405,0.9637234771758159,0.7267322414134196
circ_00619,B cells,1.0389412130144515,0.8495090618164671,0.4901105538245796
circ_00620,Dendritic cells,1.6955388478152167,1.2065954444923794,0.18794843428947722
circ_00621,B cells,6.547267894897168,0.29049079488226104,0.36803359220095266
circ_00622,CD4+ T cells,1.8719673412644888,0.3898162876354292,0.2273551016730446
circ_00623,Dendritic cells,2.4716284926331156,1.0012812956443558,0.351240433506703
circ_00624,Dendritic cells,1.0550088484871079,0.33270783569702966,0.2620576777118889
circ_00625,NK cells,2.9456524197401657,1.7716661367996334,0.5941775578125247
circ_00626,Macrophages,1.7652759199891754,0.934915811737087,0.7173596870635646
circ_00627,B cells,8.882938626384835,0.9447568351159747,0.661534447427974
circ_00628,NK cells,6.879531698065834,1.8620327188152945,0.610957865803602
circ_00629,CD4+ T cells,7.158313090996261,0.4408411579671445,0.8492581514983217
circ_00630,Dendritic cells,4.678574937045038,1.5551241109047569,0.4184632484032309
circ_00631,Dendritic cells,1.9286048634519926,1.810695398129758,0.8195525142404093
circ_00632,CD4+ T cells,1.822474309883736,1.1586700000594492,0.409739609606366
circ_00633,Macrophages,6.487085509316838,0.24329159866491334,0.8832514859700578
circ_00634,CD4+ T cells,3.9038699549234925,1.9615775005850538,0.5576283759537956
circ_00635,B cells,1.1373224065564702,1.2562176178109221,0.583780730557912
circ_00636,Dendritic cells,6.073427903830167,0.655106460215227,0.5485485056989649
circ_00637,CD8+ T cells,5.399411333449427,0.46715470616883725,0.9149732532890632
circ_00638,Dendritic cells,7.873899321101399,0.7300609134280962,0.18412599144464686
circ_00639,B cells,7.999730306100268,1.4812171708208486,0.3646208445293747
circ_00640,Macrophages,6.6790181763153385,0.8261187162548311,0.10711392148512815
circ_00641,Macrophages,7.175284292282239,0.7078365879296453,0.9379678218889856
circ_00642,Dendritic cells,7.954616103025465,0.26377488205738464,0.854569923341023
circ_00643,Dendritic cells,8.277883937667754,0.5949783112805394,0.4369390238669464
circ_00644,Macrophages,8.086815768811716,0.24398413673914998,0.9548122737142695
circ_00645,Macrophages,5.330063150912636,1.8537799851852435,0.6470154118115727
circ_00646,B cells,8.370584811771561,1.888597701342414,0.12068442529674595
circ_00647,B cells,2.020608483039661,0.1601688875251175,0.5130151202820361
circ_00648,Dendritic cells,1.7804579013112898,0.14228772179142757,0.49571042510807817
circ_00649,B cells,6.67487821695773,1.9201945120635742,0.6469845798061834
circ_00650,Dendritic cells,0.8533082343301746,0.26253164220118164,0.8947218771176353
circ_00651,B cells,4.909446650767845,0.7327499050104709,0.961580470716488
circ_00652,Dendritic cells,8.22874568944538,1.515849799085964,0.9526857039553996
circ_00653,NK cells,2.6360322189221943,1.7588572221543208,0.5104436618587793
circ_00654,Dendritic cells,3.169443958574366,1.3000898818074194,0.37659403219471765
circ_00655,CD8+ T cells,1.6137508535596845,1.183896051235678,0.6093910178770001
circ_00656,CD4+ T cells,2.9704654982478695,1.5908350912058673,0.1750990348263372
circ_00657,CD4+ T cells,1.6723498917805646,1.985544304146567,0.49631554428514957
circ_00658,Dendritic cells,5.039072755847515,0.058530160110306984,0.5783061608608758
circ_00659,Macrophages,3.3013563723798445,1.3652157749535927,0.5458754002644047
circ_00660,Macrophages,0.5330511353522249,0.7051002918060478,0.5991633137866635
circ_00661,B cells,1.419327752348697,0.34399628085424916,0.2373681564262731
circ_00662,Dendritic cells,8.418373703304884,1.0734174173184858,0.8392731010748526
circ_00663,Macrophages,4.513719708359875,0.10227769406273235,0.6092872433721558
circ_00664,Dendritic cells,5.046822671038809,0.19955638225279504,0.232394628917511
circ_00665,B cells,7.582246464221903,1.1250333707696494,0.7462945525218828
circ_00666,Dendritic cells,0.9168726218028544,0.6684710923141004,0.4670606781225912
circ_00667,B cells,5.781938657186696,1.4522862797760254,0.7178580729611294
circ_00668,CD8+ T cells,4.455575104473367,0.5887934108125394,0.21502461728634908
circ_00669,B cells,5.556076510080793,1.8239723572167947,0.4282092872809067
circ_00670,NK cells,0.7316382291321266,0.17004057754815927,0.3268315618465751
circ_00671,Macrophages,0.4110890048255966,1.2387095126726335,0.7984154936694973
circ_00672,CD8+ T cells,5.1625167770626,1.3697806661829943,0.534647148316494
circ_00673,B cells,9.011310064079623,1.7519978779044942,0.8777581679761858
circ_00674,CD4+ T cells,9.22640204293845,1.8876011968570583,0.6059660104204733
circ_00675,B cells,4.528038448366259,0.8994490427542421,0.7474553782259848
circ_00676,B cells,7.501816652323582,0.06799780915844389,0.38048369363567436
circ_00677,CD4+ T cells,1.1411450084970376,0.9240129872081526,0.5155932272632292
circ_00678,NK cells,3.077156058647059,0.7284482564525483,0.29764666184942284
circ_00679,NK cells,1.7252331062300552,0.5695968124334816,0.36106255511526186
circ_00680,Macrophages,2.1718499259599233,1.120198212058025,0.7814505583495329
circ_00681,B cells,2.0983926479244683,0.6804487595072972,0.8690427940752139
circ_00682,CD8+ T cells,2.1393990356644577,0.4010239773259969,0.47069586739068014
circ_00683,Macrophages,0.9002610037873027,1.3032590394568806,0.4539712219680435
circ_00684,Macrophages,1.3841158452999136,1.1815923314921806,0.45551760411207076
circ_00685,Dendritic cells,4.881983655307386,0.07754911216113958,0.32753912882585445
circ_00686,Dendritic cells,3.0209334465016005,0.9377504719911669,0.7341140669695925
circ_00687,B cells,4.331291661430166,0.5760502777716443,0.32351264756022813
circ_00688,B cells,1.3085439056427794,0.9111522735832889,0.5169862548446028
circ_00689,NK cells,1.1763652751797515,0.7076560562498946,0.6973386858500469
circ_00690,B cells,1.633729306329167,1.0566038931307218,0.22698808585485403
circ_00691,CD4+ T cells,0.3060597733369341,0.7764769353629037,0.9446289871757457
circ_00692,CD4+ T cells,4.478179893645447,0.48748916651972274,0.7984059143377592
circ_00693,Dendritic cells,6.948346920595312,0.02155130682293649,0.7659026085317182
circ_00694,B cells,4.976724546033688,1.6451083107794828,0.7135245141757388
circ_00695,NK cells,5.20092541777148,1.5166755108640122,0.2020270920519472
circ_00696,Dendritic cells,0.3543843404416869,1.3361890876901839,0.1217664412988294
circ_00697,Dendritic cells,4.4332135720927415,0.2666527239026937,0.6733563721077477
circ_00698,NK cells,2.052430425964883,1.4214871808769698,0.4897188554933313
circ_00699,NK cells,2.50823366640354,1.3522944536992663,0.22565580496079868
circ_00700,NK cells,5.528370044410906,1.0802641182985906,0.7004320662535934
circ_00701,CD4+ T cells,3.373026717670591,0.5579998393915373,0.5786630128569605
circ_00702,Macrophages,5.333989503660459,1.3462198804605097,0.11524981730934629
circ_00703,CD8+ T cells,7.545945497529302,1.8365576689614702,0.2322579842639529
circ_00704,NK cells,0.5734475657246851,1.2686409764557434,0.8690722268026392
circ_00705,Dendritic cells,0.6548633299803541,0.1463920005855308,0.5015994792822379
circ_00706,NK cells,5.501067166549288,0.3046884624974855,0.35778826842372113
circ_00707,NK cells,7.042553826677354,0.889213945526057,0.8545232221761518
circ_00708,Dendritic cells,0.7584208198024966,1.762662736809475,0.9842159286624553
circ_00709,Macrophages,7.682610476875137,0.3724649499645163,0.7270423839717025
circ_00710,CD4+ T cells,1.0563319742032684,1.2940947618476653,0.2599620713841224
circ_00711,CD4+ T cells,6.316143334421014,0.6674015720290394,0.7777006565337533
circ_00712,CD8+ T cells,4.336130419408527,0.21311909742666835,0.2201557892509285
circ_00713,Dendritic cells,9.937283492435927,0.8840742389619236,0.8434783628293673
circ_00714,Dendritic cells,4.638103186752565,0.14268173727368927,0.816277038477952
circ_00715,CD8+ T cells,2.341651578521601,1.090395770497673,0.6660472375956251
circ_00716,Macrophages,8.849556328046626,1.9674333034587654,0.4302210160269335
