circrna_id,immunogenicity,immune_score,immunogenicity_class
circ_00697,0,0.07869321489017513,Low
circ_00698,0,0.20732324032156932,Low
circ_00699,1,0.3303548590784244,Medium
circ_00700,0,0.21977343866496502,Low
circ_00701,1,0.5366631580696835,Medium
circ_00702,1,0.7990572873288705,High
circ_00703,1,0.4177625142754267,Medium
circ_00704,1,0.35409882894167316,Medium
circ_00705,0,0.16310254758495357,Low
circ_00706,1,0.93916203604156,High
circ_00707,1,0.6286589025175684,High
circ_00708,0,0.17527505390988612,Low
circ_00709,1,0.371993988601878,Medium
circ_00710,1,0.6803835987020179,High
circ_00711,0,0.14247331034717245,Low
circ_00712,1,0.30882093827421087,Medium
circ_00713,1,0.6344279257759956,High
circ_00714,0,0.1891763077653172,Low
circ_00715,0,0.03809182955061737,Low
circ_00716,1,0.6856002648581238,High
circ_00717,1,0.5095793181120017,Medium
circ_00718,0,0.06265467400451878,Low
circ_00719,0,0.16955616364434475,Low
circ_00720,0,0.07522062041979129,Low
circ_00721,0,0.23403981007784114,Low
circ_00722,1,0.785235872107123,High
circ_00723,1,0.6165244568163902,High
circ_00724,1,0.7783832871045508,High
circ_00725,1,0.42598953937433703,Medium
circ_00726,0,0.10883256906848145,Low
circ_00727,1,0.6355711440819607,High
circ_00728,1,0.7769320653448755,High
circ_00729,1,0.4621996120355647,Medium
circ_00730,0,0.19307152727606983,Low
circ_00731,1,0.33517347242550943,Medium
circ_00732,1,0.7889120141470695,High
circ_00733,1,0.702010748836907,High
circ_00734,1,0.33645737372530105,Medium
circ_00735,1,0.7376752213787232,High
circ_00736,0,0.1412018468372885,Low
circ_00737,0,0.21076603789278278,Low
circ_00738,1,0.5677796837446716,Medium
circ_00739,0,0.19474613868143448,Low
circ_00740,0,0.19472813003675107,Low
circ_00741,1,0.806051791145748,High
circ_00742,0,0.08253141196017845,Low
circ_00743,0,0.11301690650073938,Low
circ_00744,1,0.39336915926720073,Medium
circ_00745,1,0.6786557750894369,High
circ_00746,1,0.5722996516874584,Medium
circ_00747,1,0.5037206502357052,Medium
circ_00748,0,0.06247745722955994,Low
circ_00749,1,0.3370526141230207,Medium
circ_00750,1,0.7701392794567739,High
circ_00751,1,0.6214316660604726,High
circ_00752,1,0.907637756529435,High
circ_00753,1,0.3229248997817698,Medium
circ_00754,0,0.15062077685628347,Low
circ_00755,1,0.43332613493618555,Medium
circ_00756,1,0.9641036356735966,High
circ_00757,0,0.045197260371772206,Low
circ_00758,0,0.14064782953696578,Low
circ_00759,1,0.5804433462136329,Medium
circ_00760,1,0.5958828190839276,Medium
circ_00761,0,0.28047566899052573,Low
circ_00762,1,0.5640636973996063,Medium
circ_00763,0,0.04036711658605674,Low
circ_00764,0,0.18309031971916903,Low
circ_00765,1,0.34161908313993483,Medium
circ_00766,0,0.17635559721611407,Low
circ_00767,1,0.44151344076885735,Medium
circ_00768,1,0.3554682938052536,Medium
circ_00769,1,0.9076228636709287,High
circ_00770,0,0.19233538277346066,Low
circ_00771,1,0.8246846940307324,High
circ_00772,1,0.5710127034913135,Medium
circ_00773,1,0.3939469599164076,Medium
circ_00774,1,0.38607431386271013,Medium
circ_00775,1,0.46328841974733304,Medium
circ_00776,1,0.741176442459825,High
circ_00777,0,0.21832835266067455,Low
circ_00778,1,0.936138776296727,High
circ_00779,1,0.9150864553137179,High
circ_00780,0,0.25840065915243676,Low
circ_00781,0,0.08612828461689351,Low
circ_00782,1,0.3046765794460197,Medium
circ_00783,0,0.118774043791181,Low
circ_00784,1,0.35442752176324616,Medium
circ_00785,1,0.4136542445730802,Medium
circ_00786,0,0.16745777471963513,Low
circ_00787,0,0.24519324647322308,Low
circ_00788,1,0.6586093712777872,High
circ_00789,1,0.46639415444925836,Medium
circ_00790,1,0.7929286494817334,High
circ_00791,0,0.008681886745946022,Low
circ_00792,1,0.5767234701204182,Medium
circ_00793,1,0.40527655484538455,Medium
circ_00794,0,0.02801199411034063,Low
circ_00795,1,0.546369184349299,Medium
circ_00796,1,0.4104904421183886,Medium
circ_00797,1,0.7970842705180203,High
circ_00798,0,0.26505132618916594,Low
circ_00799,1,0.36215215832416287,Medium
circ_00800,1,0.5790767971825699,Medium
circ_00801,1,0.5516564596687916,Medium
circ_00802,0,0.0027845523622936907,Low
circ_00803,1,0.7439621912942694,High
circ_00804,0,0.058819011077910564,Low
circ_00805,0,0.2318928790812728,Low
circ_00806,0,0.019522347091436753,Low
circ_00807,1,0.4417637338985573,Medium
circ_00808,0,0.03934374577114539,Low
circ_00809,0,0.04338197345076602,Low
circ_00810,0,0.20068979461609396,Low
circ_00811,1,0.7715271591974167,High
circ_00812,0,0.17783302288622477,Low
circ_00813,0,0.19153540071626862,Low
circ_00814,1,0.4076926079792045,Medium
circ_00815,1,0.45492504419567625,Medium
circ_00816,0,0.11872221381859238,Low
circ_00817,1,0.608206122211128,High
circ_00818,0,0.29454824185783746,Low
circ_00819,0,0.2611439413771106,Low
circ_00820,1,0.936089210475904,High
circ_00821,0,0.22959693494082822,Low
circ_00822,1,0.5485877304942549,Medium
circ_00823,1,0.7447418890063977,High
circ_00824,1,0.4983222884104811,Medium
circ_00825,0,0.16611925400447816,Low
circ_00826,0,0.21678776130494412,Low
circ_00827,1,0.5809744941647327,Medium
circ_00828,0,0.06959875743381165,Low
circ_00829,1,0.40099914330331154,Medium
circ_00830,1,0.47465532639917807,Medium
circ_00831,1,0.8621396440828265,High
circ_00832,0,0.021631835742943438,Low
circ_00833,0,0.19561562717601558,Low
circ_00834,1,0.6385193568492783,High
circ_00835,0,0.125387006089179,Low
circ_00836,1,0.42573979479660584,Medium
circ_00837,0,0.1466323320199919,Low
circ_00838,0,0.10000818880213805,Low
circ_00839,1,0.895331736915082,High
circ_00840,1,0.579113845661444,Medium
circ_00841,1,0.8918514699499402,High
circ_00842,0,0.28861980554932026,Low
circ_00843,0,0.0002487707084697366,Low
circ_00844,0,0.10031768242397542,Low
circ_00845,0,0.08096765477205282,Low
circ_00846,0,0.12399651799704546,Low
circ_00847,1,0.7475164350229787,High
circ_00848,1,0.972806112998356,High
circ_00849,0,0.2297472442324453,Low
circ_00850,1,0.9545757880249952,High
circ_00851,0,0.15914425205598343,Low
circ_00852,0,0.2391316520403208,Low
circ_00853,0,0.01931649093739285,Low
circ_00854,1,0.3060932202775897,Medium
circ_00855,1,0.3257722605049542,Medium
circ_00856,1,0.8364779224443195,High
circ_00857,0,0.10059858047836737,Low
circ_00858,0,0.23064241861891976,Low
circ_00859,1,0.6387478696904074,High
circ_00860,1,0.43679633842655563,Medium
circ_00861,1,0.3938386668095319,Medium
circ_00862,0,0.04444012287825844,Low
circ_00863,1,0.37856178983469363,Medium
circ_00864,0,0.2689411027595305,Low
circ_00865,0,0.22737715918324056,Low
circ_00866,1,0.96963817958279,High
circ_00867,1,0.7635459440998678,High
circ_00868,0,0.21441268904786154,Low
circ_00869,1,0.3109819728566179,Medium
circ_00870,1,0.6810350580480835,High
circ_00871,1,0.536096343465005,Medium
circ_00872,0,0.06689553183030508,Low
circ_00873,1,0.9092952524534555,High
circ_00874,1,0.9895130036796823,High
circ_00875,1,0.8378516674472035,High
circ_00876,0,0.1063560509089587,Low
circ_00877,0,0.10370232524656194,Low
circ_00878,0,0.044247058734198076,Low
circ_00879,0,0.2003213724438744,Low
circ_00880,0,0.03618253956057248,Low
circ_00881,0,0.23518484514104732,Low
circ_00882,1,0.6977201507694258,High
circ_00883,0,0.12650858319718522,Low
circ_00884,1,0.7974505765942277,High
circ_00885,1,0.3487156710335992,Medium
circ_00886,0,0.2636722418027993,Low
circ_00887,0,0.03466559220859944,Low
circ_00888,0,0.22958972777282324,Low
circ_00889,1,0.7328922710849086,High
circ_00890,1,0.970182443439221,High
circ_00891,1,0.5673882798513321,Medium
circ_00892,1,0.8474995744353916,High
circ_00893,1,0.9922274120405645,High
circ_00894,0,0.15777788337323015,Low
circ_00895,0,0.015387804764420454,Low
circ_00896,0,0.2640773438415211,Low
circ_00897,1,0.5817393032227786,Medium
circ_00898,0,0.1637377869653537,Low
circ_00899,1,0.4722811657228115,Medium
circ_00900,0,0.004080034349987471,Low
circ_00901,0,0.0753752966285158,Low
circ_00902,1,0.4752520148100978,Medium
circ_00903,1,0.9075632334296796,High
circ_00904,1,0.8252480769599188,High
circ_00905,1,0.42812710645611396,Medium
circ_00906,1,0.5084403617980162,Medium
circ_00907,1,0.8009247987285562,High
circ_00908,1,0.3614008366248117,Medium
circ_00909,1,0.47706485418454136,Medium
circ_00910,0,0.15426783769125862,Low
circ_00911,0,0.13480708050418347,Low
circ_00912,0,0.08962533531771255,Low
circ_00913,0,0.27910952880471906,Low
circ_00914,0,0.10212686025251734,Low
circ_00915,1,0.3271305213893309,Medium
circ_00916,1,0.837024409681253,High
circ_00917,1,0.7643145307694186,High
circ_00918,1,0.7257405295375969,High
circ_00919,0,0.06581689096647834,Low
circ_00920,0,0.2793853078652375,Low
circ_00921,0,0.29757670242062284,Low
circ_00922,0,0.2720094492224163,Low
circ_00923,0,0.055895250605281166,Low
circ_00924,1,0.47748612589222583,Medium
circ_00925,1,0.692430880951916,High
circ_00926,1,0.5033627624839795,Medium
circ_00927,1,0.8482922517128014,High
circ_00928,0,0.1461267323186248,Low
circ_00929,1,0.3084122663267492,Medium
circ_00930,0,0.2955734594117508,Low
circ_00931,1,0.4048348241905333,Medium
circ_00932,1,0.49733321324146906,Medium
circ_00933,0,0.22546240655713734,Low
circ_00934,1,0.7104127649107389,High
circ_00935,1,0.7664617905058436,High
circ_00936,1,0.5290065778877415,Medium
circ_00937,1,0.9091034835467994,High
circ_00938,0,0.16141661119080147,Low
circ_00939,0,0.06895417910659818,Low
circ_00940,0,0.2999556340115437,Low
circ_00941,0,0.0024252466849840723,Low
circ_00942,1,0.3441708405168144,Medium
circ_00943,1,0.5765123089077606,Medium
circ_00944,1,0.8472607524585858,High
circ_00945,0,0.23717172742641401,Low
circ_00946,1,0.3970427621523012,Medium
circ_00947,1,0.6604982551731463,High
circ_00948,0,0.21165912198551304,Low
circ_00949,0,0.001241938758261163,Low
circ_00950,1,0.3361931385338207,Medium
circ_00951,0,0.033635852691936585,Low
circ_00952,0,0.13040945473694457,Low
circ_00953,1,0.3905017620265806,Medium
circ_00954,1,0.8375156314411825,High
circ_00955,0,0.19107620298039607,Low
circ_00956,1,0.32435334051490206,Medium
circ_00957,1,0.5411598322944171,Medium
circ_00958,0,0.14583003982089837,Low
circ_00959,1,0.4129475681415442,Medium
circ_00960,0,0.034670035432572154,Low
circ_00961,1,0.40802108807991994,Medium
circ_00962,1,0.3492272916176737,Medium
circ_00963,1,0.5751898745802555,Medium
circ_00964,1,0.701460056996129,High
circ_00965,1,0.5483290618310387,Medium
circ_00966,0,0.22430898192818835,Low
circ_00967,1,0.783791463123271,High
circ_00968,0,0.15091089771616983,Low
circ_00969,1,0.6380041720204676,High
circ_00970,0,0.19769341407110066,Low
circ_00971,0,0.1699790428481407,Low
circ_00972,0,0.2718750570282438,Low
circ_00973,1,0.41813455359759644,Medium
circ_00974,0,0.28422355091129115,Low
circ_00975,0,0.07121453382741734,Low
circ_00976,1,0.6614563071067713,High
circ_00977,1,0.5343370873509644,Medium
circ_00978,1,0.5917387033496548,Medium
circ_00979,0,0.28065575091491285,Low
circ_00980,0,0.07380681460257313,Low
circ_00981,1,0.39538950196019884,Medium
circ_00982,1,0.6364371380019275,High
circ_00983,1,0.4632559806833988,Medium
circ_00984,0,0.1682622159424947,Low
circ_00985,1,0.8967291851320548,High
circ_00986,1,0.6557041964150523,High
circ_00987,1,0.34235688449175994,Medium
circ_00988,0,0.04047671942831543,Low
circ_00989,1,0.6354823401231047,High
circ_00990,1,0.9084748610574033,High
circ_00991,0,0.05580755473447861,Low
circ_00992,0,0.10968266568447234,Low
circ_00993,1,0.9107574523282347,High
circ_00994,1,0.4701605882849684,Medium
circ_00995,1,0.3917563708801708,Medium
circ_00996,1,0.4167095843920609,Medium
circ_00997,1,0.40414206891463345,Medium
circ_00998,0,0.22570751402614445,Low
circ_00999,0,0.06255421295982651,Low
circ_01000,1,0.5302713689076631,Medium
circ_01001,0,0.09957912209892018,Low
circ_01002,1,0.6692086741251535,High
circ_01003,1,0.746215222528941,High
circ_01004,0,0.2071310924776162,Low
circ_01005,1,0.5355221349211317,Medium
circ_01006,0,0.22923064323123582,Low
circ_01007,1,0.9709486921410027,High
circ_01008,1,0.4281318042649202,Medium
circ_01009,0,0.04086516686090556,Low
circ_01010,1,0.8521069334353506,High
circ_01011,0,0.14121981569198314,Low
circ_01012,1,0.6026806810958187,High
circ_01013,1,0.5377573070845123,Medium
circ_01014,1,0.49093973298103216,Medium
circ_01015,0,0.18231839094626298,Low
circ_01016,0,0.21639897490272184,Low
circ_01017,1,0.7354211262492452,High
circ_01018,0,0.24355222858153225,Low
circ_01019,1,0.8197996629439149,High
circ_01020,1,0.6788600158342378,High
circ_01021,1,0.5188190041773869,Medium
circ_01022,0,0.14443269942443646,Low
circ_01023,1,0.8424026413898917,High
circ_01024,0,0.1966222867441462,Low
circ_01025,0,0.17220512808361843,Low
circ_01026,1,0.5600524189329719,Medium
circ_01027,1,0.3457196190379316,Medium
circ_01028,1,0.7102239729957431,High
circ_01029,1,0.49847301036978503,Medium
circ_01030,1,0.5418923737227419,Medium
circ_01031,1,0.44721959034378633,Medium
circ_01032,1,0.4432085601767042,Medium
circ_01033,1,0.9510067336452184,High
circ_01034,1,0.4878069195143113,Medium
circ_01035,1,0.5454556056836115,Medium
circ_01036,1,0.8746024801681239,High
circ_01037,1,0.5703107403710851,Medium
circ_01038,1,0.36526430922447256,Medium
circ_01039,0,0.25564595955021563,Low
circ_01040,1,0.6738093875511911,High
circ_01041,0,0.11797463128446126,Low
circ_01042,0,0.24041278659715448,Low
circ_01043,1,0.4579146977501116,Medium
circ_01044,1,0.387914363294712,Medium
circ_01045,1,0.9366009471870715,High
circ_01046,1,0.8134725153768773,High
circ_01047,1,0.454259896052419,Medium
circ_01048,1,0.4424425762341249,Medium
circ_01049,1,0.32380295582836316,Medium
circ_01050,0,0.2163532940588011,Low
circ_01051,1,0.5454547794805215,Medium
circ_01052,1,0.7880337353029206,High
circ_01053,0,0.17458044944300885,Low
circ_01054,0,0.1905563507317741,Low
circ_01055,1,0.5700947810692634,Medium
circ_01056,1,0.527149204046341,Medium
circ_01057,1,0.361181333787372,Medium
circ_01058,1,0.550636811456336,Medium
circ_01059,1,0.33528469068728334,Medium
circ_01060,0,0.27308895647305237,Low
circ_01061,1,0.5131677794753979,Medium
circ_01062,0,0.10765554281905024,Low
circ_01063,1,0.37090846339295724,Medium
circ_01064,0,0.07486102994528471,Low
circ_01065,0,0.15573157142369468,Low
circ_01066,1,0.9811076077723422,High
circ_01067,1,0.35386587919896023,Medium
circ_01068,1,0.31687618430515313,Medium
circ_01069,0,0.0831654381970171,Low
circ_01070,0,0.1362694668635777,Low
circ_01071,1,0.5239769751473606,Medium
circ_01072,1,0.4974061842955574,Medium
circ_01073,0,0.2872959714569808,Low
circ_01074,1,0.977509032053802,High
circ_01075,1,0.4082170796871256,Medium
circ_01076,0,0.2580723838340788,Low
circ_01077,0,0.2630192194619254,Low
circ_01078,1,0.4176202175575333,Medium
circ_01079,0,0.1319106682026088,Low
circ_01080,0,0.16938872371502448,Low
circ_01081,1,0.6638750371510661,High
circ_01082,1,0.6088187617384613,High
circ_01083,0,0.19354928622627102,Low
circ_01084,0,0.14682773803892374,Low
circ_01085,0,0.2709951915971425,Low
circ_01086,1,0.5027421120874629,Medium
circ_01087,1,0.5944341463163079,Medium
circ_01088,0,0.18278186774778166,Low
circ_01089,0,0.0003201897661288089,Low
circ_01090,0,0.299833408995783,Low
circ_01091,1,0.7018525970461307,High
circ_01092,0,0.26598828613463293,Low
circ_01093,1,0.6831450942973942,High
circ_01094,0,0.0017212422902779577,Low
circ_01095,1,0.6992046502084774,High
circ_01096,0,0.06188148784446731,Low
circ_01097,1,0.6619267792011534,High
circ_01098,0,0.05268516013087322,Low
circ_01099,0,0.22353644922163768,Low
circ_01100,1,0.4867821088077506,Medium
circ_01101,1,0.49836002912478183,Medium
circ_01102,0,0.004784876721165498,Low
circ_01103,0,0.18719227021260362,Low
circ_01104,0,0.04585984574302555,Low
circ_01105,1,0.3609773406365966,Medium
circ_01106,0,0.04703869656530537,Low
circ_01107,1,0.38316932524147773,Medium
circ_01108,0,0.11916236982044948,Low
circ_01109,0,0.19713800110317029,Low
circ_01110,1,0.5129273578684415,Medium
circ_01111,0,0.12548848060996037,Low
circ_01112,1,0.7762572217268882,High
circ_01113,0,0.04437014699627453,Low
circ_01114,0,0.013731786126840183,Low
circ_01115,1,0.8912517197569254,High
circ_01116,1,0.40320902404418485,Medium
circ_01117,1,0.5899094669489326,Medium
circ_01118,1,0.5141955790912864,Medium
circ_01119,0,0.0518111098632389,Low
circ_01120,1,0.8384934498320549,High
circ_01121,0,0.1612032873811237,Low
circ_01122,1,0.6575243823994769,High
circ_01123,1,0.9345871771974892,High
circ_01124,1,0.37031528028856103,Medium
circ_01125,0,0.058766910794984424,Low
circ_01126,1,0.9039855853058035,High
circ_01127,0,0.15022543003312988,Low
circ_01128,1,0.5528548614795306,Medium
circ_01129,0,0.2556114757701826,Low
circ_01130,1,0.747560196079567,High
circ_01131,0,0.07950980187848107,Low
circ_01132,1,0.4754188050688476,Medium
circ_01133,1,0.33574424968421496,Medium
circ_01134,1,0.4752569325956477,Medium
circ_01135,0,0.2552425315465953,Low
circ_01136,0,0.18910179926626136,Low
circ_01137,1,0.5078609970932261,Medium
circ_01138,0,0.06986048721538297,Low
circ_01139,0,0.07974496546606154,Low
circ_01140,0,0.12720098610912592,Low
circ_01141,0,0.07409579771169746,Low
circ_01142,0,0.25840119496917885,Low
circ_01143,1,0.8685086966328146,High
circ_01144,0,0.03504890137583679,Low
circ_01145,0,0.15632175556638975,Low
circ_01146,0,0.05329375162339184,Low
circ_01147,0,0.18117504793059838,Low
circ_01148,0,0.17887963304351845,Low
circ_01149,0,0.14781805849038362,Low
circ_01150,1,0.7436725277546408,High
circ_01151,1,0.9682931660165482,High
circ_01152,0,0.15975183256089,Low
circ_01153,0,0.07861356265865868,Low
circ_01154,0,0.09930461542135223,Low
circ_01155,1,0.5087527539696037,Medium
circ_01156,1,0.39404109398164266,Medium
circ_01157,0,0.22289283965153617,Low
circ_01158,1,0.8561591883348916,High
circ_01159,0,0.19720302415034247,Low
circ_01160,1,0.5789286671039691,Medium
circ_01161,1,0.630568734389367,High
circ_01162,0,0.018188791360209445,Low
circ_01163,1,0.48413900748187566,Medium
circ_01164,0,0.1492465694633282,Low
circ_01165,0,0.06791770719424169,Low
circ_01166,0,0.018335899036088787,Low
circ_01167,0,0.1593345412374529,Low
circ_01168,0,0.1090669635026677,Low
circ_01169,0,0.20572947452317436,Low
circ_01170,1,0.7894225795108276,High
circ_01171,1,0.6740383328886992,High
circ_01172,1,0.8274777109146559,High
circ_01173,0,0.1458895314273853,Low
circ_01174,1,0.526683884345013,Medium
circ_01175,0,0.04530282824038606,Low
circ_01176,0,0.09021699367941291,Low
circ_01177,1,0.878620166990961,High
circ_01178,0,0.16584140030560868,Low
circ_01179,0,0.1451811860338698,Low
circ_01180,1,0.4907155870327129,Medium
circ_01181,0,0.09040563032142086,Low
circ_01182,1,0.58003064375665,Medium
circ_01183,1,0.6817104167821589,High
circ_01184,0,0.1636129881798846,Low
circ_01185,0,0.13544871849738274,Low
circ_01186,1,0.40558170101003826,Medium
circ_01187,1,0.5125536896612324,Medium
circ_01188,1,0.6396951262514755,High
circ_01189,0,0.13224548211616055,Low
circ_01190,0,0.12411312873066506,Low
circ_01191,0,0.06826141685287916,Low
circ_01192,1,0.6944757641837236,High
circ_01193,0,0.23450305568537294,Low
circ_01194,1,0.8678069539645761,High
circ_01195,0,0.27628558250684365,Low
circ_01196,1,0.8661369330620967,High
circ_01197,0,0.2792860469251342,Low
circ_01198,1,0.90027186422345,High
circ_01199,0,0.17638809513140288,Low
circ_01200,1,0.8409527859012531,High
circ_01201,1,0.4628439903037992,Medium
circ_01202,1,0.7284696078767798,High
circ_01203,0,0.22719247266441345,Low
circ_01204,1,0.3790427977374143,Medium
circ_01205,1,0.9302349066967569,High
circ_01206,1,0.5370017693628542,Medium
circ_01207,0,0.10748460205060205,Low
circ_01208,1,0.7688851968378039,High
circ_01209,0,0.1732537870864767,Low
circ_01210,1,0.5567824233126302,Medium
circ_01211,0,0.18313313289983807,Low
circ_01212,0,0.15157950283035654,Low
circ_01213,0,0.16052979103221593,Low
circ_01214,1,0.48960766378008097,Medium
circ_01215,1,0.47173779732509014,Medium
circ_01216,1,0.5318419484002082,Medium
circ_01217,0,0.20150103927338167,Low
circ_01218,1,0.4306434390468743,Medium
circ_01219,1,0.5019831550496092,Medium
circ_01220,0,0.12902003074036364,Low
circ_01221,0,0.29578342282059883,Low
circ_01222,0,0.10797609877455377,Low
circ_01223,0,0.14389770154078138,Low
circ_01224,1,0.3971228374105491,Medium
circ_01225,0,0.08722181023374102,Low
circ_01226,1,0.8420792291746872,High
circ_01227,0,0.13260481609852554,Low
circ_01228,1,0.8681953433304566,High
circ_01229,0,0.021170323222827303,Low
circ_01230,1,0.31379188842525524,Medium
circ_01231,1,0.40865508834782244,Medium
circ_01232,1,0.9586278303601057,High
circ_01233,0,0.1751200809507205,Low
circ_01234,1,0.512697710318426,Medium
circ_01235,0,0.05967233986622576,Low
circ_01236,1,0.5776953091369389,Medium
circ_01237,1,0.3438702466612545,Medium
circ_01238,0,0.01029763715197909,Low
circ_01239,1,0.6986997299493929,High
circ_01240,0,0.06930981466198816,Low
circ_01241,0,0.20206483626682328,Low
circ_01242,1,0.8618529724741791,High
circ_01243,1,0.4516738344124511,Medium
circ_01244,1,0.549536983921113,Medium
circ_01245,1,0.4517164128697423,Medium
circ_01246,1,0.32362640722668357,Medium
circ_01247,1,0.4628154545833709,Medium
circ_01248,1,0.9048890230917926,High
circ_01249,1,0.4994067898511694,Medium
circ_01250,0,0.1482844522485434,Low
circ_01251,1,0.8184664202974278,High
circ_01252,1,0.43939276631019997,Medium
circ_01253,1,0.8127492739434489,High
circ_01254,1,0.5409353011940448,Medium
circ_01255,0,0.2255342595161744,Low
circ_01256,0,0.11116327878891372,Low
circ_01257,0,0.08492943306650443,Low
circ_01258,0,0.04500619424653627,Low
circ_01259,1,0.35954089816149365,Medium
circ_01260,1,0.3775779744679943,Medium
circ_01261,1,0.37215452824007106,Medium
circ_01262,0,0.033719443732498654,Low
circ_01263,0,0.036601500899681505,Low
circ_01264,1,0.568775345505906,Medium
circ_01265,0,0.06317670813075245,Low
circ_01266,0,0.07177825479387646,Low
circ_01267,0,0.026375191125398666,Low
circ_01268,0,0.09829052303044518,Low
circ_01269,0,0.27062932609210755,Low
circ_01270,0,0.08376959078005566,Low
circ_01271,1,0.5368603567911325,Medium
circ_01272,0,0.17055397612884357,Low
circ_01273,1,0.45331455204761195,Medium
circ_01274,1,0.4297559274583743,Medium
circ_01275,1,0.6014868725159865,High
circ_01276,1,0.5822496380239327,Medium
circ_01277,1,0.5931452816349791,Medium
circ_01278,1,0.48223675299858504,Medium
circ_01279,0,0.11497558220019181,Low
circ_01280,1,0.596090713089171,Medium
circ_01281,1,0.8195551564195652,High
circ_01282,0,0.19392713915689266,Low
circ_01283,0,0.033960935282318847,Low
circ_01284,0,0.1974507026719915,Low
circ_01285,0,0.17691793632864322,Low
circ_01286,0,0.06630142518862767,Low
circ_01287,1,0.9735537580116046,High
circ_01288,0,0.2616610238017279,Low
circ_01289,0,0.16247494473375482,Low
circ_01290,1,0.4722986338376589,Medium
circ_01291,1,0.6140701557815592,High
circ_01292,0,0.2997710059462843,Low
circ_01293,1,0.42147408630530836,Medium
circ_01294,1,0.393506944668928,Medium
circ_01295,0,0.17359703784475428,Low
circ_01296,1,0.9025809286164722,High
circ_01297,1,0.4052574669296053,Medium
circ_01298,0,0.14598985541143789,Low
circ_01299,1,0.49337130090527936,Medium
circ_01300,1,0.38724738998862485,Medium
circ_01301,0,0.04374844095265039,Low
circ_01302,1,0.5345974321558044,Medium
circ_01303,0,0.06468315554085628,Low
circ_01304,0,0.16707583857992664,Low
circ_01305,1,0.5966272650936986,Medium
circ_01306,0,0.26307702020528745,Low
circ_01307,1,0.48387051944836734,Medium
circ_01308,1,0.9979213294564983,High
circ_01309,0,0.15252359897440051,Low
circ_01310,1,0.3003311044263599,Medium
circ_01311,0,0.23793999762951007,Low
circ_01312,1,0.9100372007413289,High
circ_01313,0,0.15034140748129404,Low
circ_01314,0,0.2845932851315746,Low
circ_01315,1,0.3547801049253962,Medium
circ_01316,1,0.7986633636284304,High
circ_01317,1,0.4896557702341952,Medium
circ_01318,1,0.6847311122052688,High
circ_01319,0,0.19218412646557115,Low
circ_01320,1,0.524441069456489,Medium
circ_01321,0,0.14613811187490197,Low
circ_01322,0,0.2145436683747294,Low
circ_01323,0,0.2510040444526151,Low
circ_01324,0,0.03618471620993869,Low
circ_01325,1,0.43966883591820594,Medium
circ_01326,0,0.0645644880167263,Low
circ_01327,0,0.11796040532544047,Low
circ_01328,0,0.2549694555692926,Low
circ_01329,0,0.055460405540636824,Low
circ_01330,0,0.2027536410083493,Low
circ_01331,1,0.8700998428274884,High
circ_01332,1,0.476057450428914,Medium
circ_01333,0,0.1388275789231185,Low
circ_01334,0,0.264500017725943,Low
circ_01335,1,0.9654418103034379,High
circ_01336,1,0.9083215433002404,High
circ_01337,1,0.7150207020757257,High
circ_01338,0,0.09130862412520191,Low
circ_01339,0,0.27480356975340864,Low
circ_01340,1,0.30473486707907116,Medium
circ_01341,1,0.5259592275623028,Medium
circ_01342,0,0.0404262049669863,Low
circ_01343,1,0.5350293502662784,Medium
circ_01344,1,0.49220330734306605,Medium
circ_01345,0,0.19649702644474096,Low
circ_01346,0,0.0298258430198586,Low
circ_01347,0,0.2613774631439202,Low
circ_01348,0,0.21670519522535006,Low
circ_01349,0,0.04723528860064211,Low
circ_01350,1,0.5762776995696511,Medium
circ_01351,1,0.46592532711662626,Medium
circ_01352,1,0.7613679374013862,High
circ_01353,0,0.2942265746592184,Low
circ_01354,0,0.016088880551860606,Low
circ_01355,1,0.7276781037270965,High
circ_01356,0,0.18255583294208463,Low
circ_01357,0,0.2476556617539409,Low
circ_01358,1,0.5441357388617435,Medium
circ_01359,1,0.4641665804388368,Medium
circ_01360,0,0.2523497497734632,Low
circ_01361,1,0.8624889435878518,High
circ_01362,0,0.19501893478818522,Low
circ_01363,1,0.8124814135081013,High
circ_01364,1,0.9551271037775209,High
circ_01365,1,0.42333002901565,Medium
circ_01366,1,0.5729343843713215,Medium
circ_01367,0,0.1148672267442774,Low
circ_01368,0,0.024520720490679816,Low
circ_01369,1,0.44685075856307754,Medium
circ_01370,0,0.05838959142003553,Low
circ_01371,1,0.5557712670961641,Medium
circ_01372,0,0.057838192509201386,Low
circ_01373,0,0.2785222776714368,Low
circ_01374,1,0.7663149901331902,High
circ_01375,0,0.2127767063098782,Low
circ_01376,0,0.17007595454933586,Low
circ_01377,1,0.3005492205301182,Medium
circ_01378,0,0.11656780960121013,Low
circ_01379,0,0.0716065040337681,Low
circ_01380,0,0.29543095367469135,Low
circ_01381,0,0.06506021636514872,Low
circ_01382,0,0.12438044961330974,Low
circ_01383,1,0.42209717053192974,Medium
circ_01384,1,0.547369913297402,Medium
circ_01385,0,0.2668871457629196,Low
circ_01386,1,0.6707239551225109,High
circ_01387,1,0.5847256486809971,Medium
circ_01388,1,0.6352384001705741,High
circ_01389,0,0.013548742374966926,Low
circ_01390,1,0.7064426338760518,High
circ_01391,0,0.22713508085443235,Low
circ_01392,0,0.11658958672707787,Low
circ_01393,0,0.28512905636153907,Low
