gene_id,gene_name,gene_expression,tissue_specificity,gene_length,gc_content
ENSG00044787,EBP,5.4957576999120406,0.9416368479858915,27364,0.6272114460324887
ENSG00026605,ZDHHC20,70.68861600214987,0.9346777383437213,21038,0.4882569127187333
ENSG00096840,PTK2,92.57183644318886,0.9013453176194983,99109,0.532228909912743
ENSG00056572,ALOX12,59.33818314666741,0.6831785630629331,12062,0.6244131395115147
ENSG00020847,MBOAT2,90.75633190606163,0.8241717264341005,135308,0.6882808005172556
ENSG00037669,EBP,4.305166581043707,0.3690439986682663,156145,0.42198296462870943
ENSG00005715,MAP3K13,62.0726147716242,0.8517530092160212,103913,0.31591361732360634
ENSG00042053,ALOX12,43.268313252980775,0.8364466883311792,12203,0.4489286996015298
ENSG00095733,FCHO2,61.008743416995856,0.8177374808506589,54478,0.4300154064421867
ENSG00060814,ALOX12,34.006251966088044,0.6213143392757691,69833,0.5206621172660699
ENSG00049230,PPFIA2,3.7678852132945972,0.24858023659345385,114806,0.5022277324777292
ENSG00012147,PTK2,71.22037311014357,0.895688024667672,173692,0.581012635131898
ENSG00067296,Sestd1,25.09775525967004,0.10034721132322211,140245,0.6720249355792014
ENSG00033947,NCOR2,21.515296547234296,0.5735979458815046,20922,0.662817259036375
ENSG00092332,MBOAT2,59.07903273554651,0.05092721803317546,144059,0.3200262566728156
ENSG00041697,FAM58A,53.812376477444865,0.6550894239891333,56469,0.3771131622323612
ENSG00091148,ZDHHC20,48.46132567609459,0.49775881394403465,50500,0.43168042682125585
ENSG00009782,ALOX12,36.29490875692344,0.04020824882645346,108500,0.44341953371439474
ENSG00061113,HNRNPU,48.08913780435776,0.36709352184322486,96126,0.3030119944132388
ENSG00065269,EBP,78.84067052925239,0.7707126135928207,104894,0.6378173704422587
ENSG00056304,FCHO2,33.541602542472084,0.6329722349179456,178582,0.46057253994401426
ENSG00081876,FOXP1,43.37201781197294,0.4965275041467906,45080,0.637216888291158
ENSG00014461,CEP350,22.285647875502345,0.03139365647779091,66779,0.48543162932562867
ENSG00012392,ALOX12,85.70239547959932,0.6113392096293443,81180,0.5521336753451653
ENSG00053766,HIPK3,24.88045436721682,0.6082055591258111,105985,0.5684890880372537
ENSG00067148,TANC2,28.23437333737935,0.7764086413986243,105302,0.5127064889159864
ENSG00092949,CDR2,68.68247866374581,0.5589677518566317,69621,0.6809068046041018
ENSG00004519,KIAA0190,40.6630441966329,0.4718643263859479,190105,0.4198231974465617
ENSG00058364,HNRNPU,59.36356663896958,0.9510810199221186,186712,0.5567709299884906
ENSG00094435,FAM58A,85.78763047440538,0.17665524695431511,104857,0.6305273817614073
ENSG00088132,MBOAT2,90.95663937067059,0.28621771487196623,181198,0.48222448414314123
ENSG00020733,ZDHHC20,10.816113809074634,0.3320063801938018,75882,0.341044457872146
ENSG00029365,ITCH,92.3266139688196,0.14088281436777006,43497,0.5438537804344914
ENSG00066219,MAP3K13,93.87223268192301,0.1429993171092847,180739,0.3172620183046775
ENSG00053355,PTK2,25.2725633834478,0.8688518722656328,188204,0.5886276143405855
ENSG00055657,NCOR2,41.09823669695518,0.554250043179484,178549,0.48026396797287796
ENSG00035281,MTR,6.927400187097021,0.5632580189343285,81046,0.45818574270963475
ENSG00001386,STAG2,40.13330507398868,0.9237774857203763,137657,0.6783156766368021
ENSG00094660,FCHO2,49.09910281944272,0.31699631513021187,187061,0.33585538263177095
ENSG00036158,CEP290,86.57410677528947,0.33006894480397364,159424,0.38899161589057557
ENSG00073256,Sestd1,82.65250033389093,0.9051073426591507,64775,0.5735904197949168
ENSG00075556,NCOR1,25.781178500631718,0.7668200575250269,98947,0.5713504965869884
ENSG00064595,FOXP1,52.44733115557298,0.20017418937697595,95206,0.4020972468587661
ENSG00048002,ITCH,25.798345608500494,0.8220219592872888,122235,0.47056143495168434
ENSG00053138,RERE,40.65284495257874,0.8112732209608773,39498,0.32223733679122396
ENSG00041570,ITCH,38.31875778338857,0.8005053413857813,37545,0.6893572657777699
ENSG00065481,MBOAT2,26.192371089107024,0.019902746941118377,58971,0.6814142915330466
ENSG00048645,FOXP1,16.83979273301285,0.03594859880229151,120270,0.3690010698804891
ENSG00013357,ITCH,67.46398632649078,0.20008828276135027,137579,0.3962293958576194
ENSG00081308,TTN,13.03237483020464,0.9402850199761552,195485,0.3682696759441077
ENSG00094591,ALOX15,40.0016218619744,0.523475577963383,62078,0.5642759182638658
ENSG00061117,RBPMS,66.64263202167585,0.40712063149645283,68322,0.4098217431305038
ENSG00044397,NCOR1,29.03297476472143,0.3211129548675934,178444,0.44372769296279035
ENSG00042375,FOXP1,8.545540242473503,0.948019757914527,149475,0.3708555419311353
ENSG00022401,CEP290,24.677912149112647,0.3440821256408695,45534,0.44195723274664245
ENSG00095597,DNMT3B,18.73822343253154,0.43529287632656377,189707,0.6324109753476409
ENSG00071661,RERE,44.69393855305634,0.03636379338516993,81274,0.36760372077157294
ENSG00001470,CEP290,66.94186836434861,0.44330942200793455,158408,0.4210218826332903
ENSG00004323,PTK2,1.4548923726982577,0.27033244929483646,26483,0.6469060914738616
ENSG00004950,Sestd1,14.185481018281354,0.2990183994432515,181036,0.47246145228931985
ENSG00015776,NCF2,78.22499040179589,0.79998079344332,174432,0.3585816511056381
ENSG00049234,MBOAT2,12.719526212254372,0.3183499804878618,75799,0.33247837310977996
ENSG00013940,MBOAT2,35.04750868233699,0.6109082461299626,40099,0.35814309455851095
ENSG00065487,KIAA0190,42.692299412220336,0.15586633418973161,82892,0.31467280345577825
ENSG00064584,EBP,3.9877944536863663,0.9597720039327094,134222,0.58695943144406
ENSG00098402,CDR2,31.55218771542767,0.3822579056777604,191868,0.47108113476789226
ENSG00046690,ALOX15,66.67240190242423,0.9504904391417244,65452,0.6383360510281213
ENSG00020701,ALOX12,32.880175528563086,0.8377018146420724,122579,0.5040543627661832
ENSG00066094,FAM58A,43.90086069743532,0.27655121063648824,149685,0.4762023976521832
ENSG00070824,FOXP1,94.83545480630814,0.4325234446250372,159652,0.4264799684934275
ENSG00064372,MAP3K4,96.89793249025944,0.7511365034548723,131838,0.5521765431824488
ENSG00048965,ALOX12,36.700684339289666,0.3373858397751086,107899,0.5404830215258543
ENSG00009173,KIAA0190,49.89864252181787,0.9841075059415625,198233,0.5985509997418599
ENSG00015749,RBPMS,35.80722680996291,0.9897964991501307,92954,0.6476482173741019
ENSG00007305,DNMT3B,18.186496156727404,0.15012851264020233,72602,0.3555117363129256
ENSG00099179,NCOR1,40.06565133347606,0.32481683177700305,57741,0.6763879433918978
ENSG00034990,Sestd1,93.51765939116753,0.4356357707073679,137519,0.3478753228910001
ENSG00046361,HIPK3,22.700658276187635,0.6705864944482227,172943,0.5434567287947379
ENSG00026270,MBOAT2,76.6425208770537,0.2754999595040981,31550,0.6295082478103342
ENSG00014558,ALOX15,61.259473979558024,0.7478722563620073,193406,0.6826453853281789
ENSG00090802,STAG2,73.11382825849209,0.6646605925367108,120777,0.5019273422954145
ENSG00022451,Sestd1,42.07756933517687,0.6657585392799839,67153,0.5056430020100813
ENSG00069869,FOXP1,56.95432260854947,0.17629790636790899,31232,0.5575960244904957
ENSG00084429,RERE,99.45328531890874,0.1385774011770231,1723,0.6392532498086967
ENSG00038109,NCOR2,21.931189089901203,0.2964222258487864,80694,0.5810921106130633
ENSG00022424,TTN,2.7324747371445968,0.5230134893569548,67781,0.5650798981788587
ENSG00066766,ITCH,7.124796605680683,0.13964171876962794,60133,0.6734013241339416
ENSG00043052,FAM58A,38.37319275890102,0.2478892568538622,51055,0.6421780908141994
ENSG00008924,HIPK3,60.949775250292106,0.9848557796669212,28028,0.4801139803616435
ENSG00078171,RERE,36.51436532815712,0.7089326904591334,155013,0.666024865563402
ENSG00061785,NCF2,27.44097394825009,0.8506335593616569,188314,0.4795070259027974
ENSG00058515,CDR2,66.30253963089143,0.6701598091083173,183196,0.3244109184636494
ENSG00061004,MAP3K13,28.222844663259938,0.18625404274031465,53966,0.6587413996348177
ENSG00078726,NCF2,72.55474509031028,0.9352144698201955,60079,0.5131030062374808
ENSG00080151,FCHO2,82.75465929134891,0.9842774546677744,19213,0.40111194817122175
ENSG00049450,HNRNPU,32.730350958075604,0.12758474750043003,35101,0.6330743407960224
ENSG00037916,FCHO2,62.5194261026594,0.055921387648797616,15596,0.33169637668247753
ENSG00058365,ALOX12,55.942715022529384,0.025630369898023364,34902,0.49141870146989763
ENSG00094316,NCOR2,26.004606702068457,0.8050548259032894,161720,0.48309989454553515
ENSG00082577,MBOAT2,73.6782126583824,0.8053079479879631,169699,0.3318626192862963
ENSG00094782,MAP3K13,69.01684617023365,0.9772159216978139,113112,0.4352435057664426
ENSG00020083,NCOR1,88.59315956323894,0.2741584640067549,68291,0.5787700767653025
ENSG00002118,TANC2,19.550495174950576,0.3688154216037436,131781,0.6195043796114741
ENSG00081921,PPFIA2,80.11656488051982,0.24959165281771756,95890,0.6654563256641792
ENSG00072708,HIPK3,0.9281926958826903,0.14285614374390165,42627,0.5632484549931573
ENSG00086111,RERE,57.941422176091436,0.2970854898809273,139154,0.31792298331338575
ENSG00031756,CDR2,92.35439061710608,0.016514589195537832,46435,0.4197146251516813
ENSG00010814,PTK2,24.7303325335102,0.046449625959664176,164249,0.5676480815895459
ENSG00030885,NCF2,79.93244794927887,0.8856153425429547,33411,0.5423139281487472
ENSG00008505,ALOX15,23.910178515535563,0.9607952166570958,199943,0.6685811600707807
ENSG00030061,FOXP1,27.886798425363825,0.8514091227982381,181642,0.4354299802533114
ENSG00069631,PTK2,44.45284454124937,0.8020323202353634,16150,0.3421513497472295
ENSG00022927,MTR,98.18217920617063,0.9840407533922216,182893,0.6555137523435288
ENSG00019284,HNRNPU,63.57802511250543,0.3884541471197802,66171,0.6225307010985115
ENSG00022597,Sestd1,23.07520895445264,0.9852008948518273,99137,0.5817995188596348
ENSG00086829,FCHO2,66.30416199222434,0.3657197572835703,86285,0.4336631778335458
ENSG00009339,HIPK3,90.65714677003749,0.5939031043921097,177475,0.5634456818128608
ENSG00043319,ALOX12,2.4740816494870477,0.8475105209752223,154313,0.6123403773820268
ENSG00065305,Sestd1,28.560868278610442,0.29525349456151595,197387,0.5350339060346407
ENSG00067905,SMO,70.04647060400042,0.7217738143703611,53274,0.30195993883162264
ENSG00065391,ALOX15,2.771818564184303,0.3651148946126358,70959,0.5584409306531959
ENSG00002129,TTN,47.62059798515082,0.9781385384097973,111470,0.6869670102342531
ENSG00018724,CDR2,49.491753747004765,0.22867796868090784,78118,0.631796606520459
ENSG00016502,ZDHHC20,55.79372984582789,0.026537577351571473,192451,0.3250456822145003
ENSG00051436,MBOAT2,85.05177323087388,0.5322228477286467,70267,0.4185499567446086
ENSG00009185,HNRNPU,16.830893965699488,0.16755514619674738,168838,0.3732170422474354
ENSG00035807,FCHO2,71.19849955854852,0.3191735652186859,46081,0.3687733799723358
ENSG00015095,RBPMS,93.7931092656085,0.9331152347007607,60193,0.5392791321773817
ENSG00085874,TTN,38.85824365628844,0.9815523442825956,159186,0.31399631154772945
ENSG00017880,ANKS6,36.80838612848386,0.09062607737778972,9568,0.45181534710991006
ENSG00054318,ALOX15,77.11597204385879,0.9634866160408937,103415,0.672012305974188
ENSG00022931,PPFIA2,99.26154655747746,0.45616842189625906,48457,0.512857798225761
ENSG00084600,NCOR1,45.12422088623641,0.2260213546177654,81170,0.6839223527424144
ENSG00029749,FCHO2,44.197890312748086,0.11138126550976324,58294,0.4857758781446959
ENSG00090768,RBPMS,83.9345460467055,0.09367003015535669,60607,0.5717899446337984
ENSG00063307,NCOR2,31.43111466190811,0.6424626590477884,3606,0.45314436651992623
ENSG00094177,MTR,20.09958562206604,0.5233053641897973,70782,0.6401957721843767
ENSG00091868,CEP290,99.34952724808085,0.3963895098527773,41448,0.3275185974911205
ENSG00011248,Sestd1,97.45859780655965,0.6490875828616747,160550,0.48008605692817896
ENSG00043546,ALOX15,54.189764455693116,0.13301091027142464,184918,0.30220823456387913
ENSG00054762,CDR2,28.784743229871147,0.36434604628432476,115095,0.5596750058651424
ENSG00018290,NCF2,58.97627836959675,0.6834537506296514,171933,0.37129316444040716
ENSG00088121,TANC2,91.0897421945755,0.8437661923415667,182117,0.41633006398565264
ENSG00002491,ZDHHC20,12.816548742178469,0.4977417280980845,86810,0.3910149772124785
ENSG00064658,HIPK3,53.972050909743096,0.7732098041796225,171086,0.4110939280787369
ENSG00010551,STAG2,29.871842715863995,0.24647588723387603,26318,0.5388202478961858
ENSG00062842,RBPMS,48.806148581155014,0.06778453716276811,17349,0.6511599780554301
ENSG00069670,ITCH,54.01687902061333,0.27665607782964186,124081,0.33054109780156177
ENSG00008224,RBPMS,29.972443164213757,0.8777064960938641,119229,0.5382666941166139
ENSG00025775,RERE,64.04571346962582,0.6650030355341422,58951,0.6414349532839527
ENSG00087501,MAP3K4,57.29761827792355,0.6530822980702701,32414,0.6356199246487085
ENSG00001691,CDR2,42.59409475529362,0.5419453404964352,197387,0.36910567904975183
ENSG00020854,NCOR1,98.2221856066537,0.9532519093905606,73765,0.463877095195917
ENSG00008531,HNRNPU,11.207554649359464,0.4872079947663972,181639,0.5438006034139313
ENSG00013683,PTK2,83.06219821530368,0.12076820061353744,181549,0.38657776082210105
ENSG00050665,TTN,96.91614745264873,0.3039888042919896,15101,0.4767627347238028
ENSG00098358,ALOX15,18.22962391067593,0.6893378354654749,104642,0.6063782128693056
ENSG00042631,ZDHHC20,36.79206594462102,0.36298220301937045,50827,0.6438591827673847
ENSG00061669,Sestd1,61.82297088207105,0.665123632269365,1194,0.6957937689883731
ENSG00067826,PPFIA2,1.5645870527900452,0.01235123302039598,69752,0.35684635827651096
ENSG00064648,FOXP1,36.78937196834151,0.724344376054372,109566,0.3080907748518536
ENSG00077934,ANKS6,9.75006805859947,0.92842798412191,6816,0.34987634634125847
ENSG00021936,ZDHHC20,82.21731662478344,0.05634247745843435,145306,0.3828024262844538
ENSG00064720,HNRNPU,51.20771146295636,0.1338123917976144,155414,0.651313946133221
ENSG00034362,RERE,84.2731327456376,0.18524153821754008,98405,0.3501365942611168
ENSG00060855,PTK2,58.347270480462456,0.7293553205007003,156522,0.370615344953825
ENSG00034292,EBP,47.256367690726464,0.9381176124844733,132763,0.5764899309527485
ENSG00047985,DNMT3B,58.41303138447649,0.2111445420559216,61715,0.5222221312624608
ENSG00073159,ALOX12,4.564445263802986,0.46305273804094305,137813,0.6522101077907433
ENSG00088793,NCOR1,26.876927851517717,0.11523696936254679,55438,0.6166713068221354
ENSG00093336,KIAA0190,38.56128435436155,0.7435381723121953,32318,0.6312903560081737
ENSG00070509,SMO,73.10345301961635,0.8846993163944109,111114,0.4420188300854897
ENSG00066801,ALOX12,69.32306597836077,0.1763477606416589,7319,0.6395540156018695
ENSG00056112,KIAA0190,8.662933426291563,0.9887780413551435,185601,0.38615441820601254
ENSG00046014,SMO,61.697402955766236,0.5677916969030293,89949,0.43993231239560004
ENSG00079639,RERE,25.309932625127594,0.05033070822413965,43019,0.573465096082139
ENSG00069466,FOXP1,17.1687683479668,0.9625895281710276,162020,0.36883968101394804
ENSG00095259,ALOX12,35.8352727384133,0.5770628406704092,22978,0.5221153630521947
ENSG00019157,PTK2,87.62642519995481,0.7118621933998189,167791,0.4075112737245028
ENSG00022703,NCOR1,48.737710698035826,0.7938726422425837,144170,0.6552324818959134
ENSG00099766,NCF2,3.3435624694235,0.9170011136877771,192957,0.4480141636337001
ENSG00048333,HNRNPU,63.075390204574944,0.879136502880965,104448,0.4843475982077557
ENSG00078286,KIAA0190,37.52614999783557,0.5372580951390389,92471,0.3379723183380504
ENSG00029127,PTK2,23.52407644002087,0.19508973986649314,70130,0.5278774717888582
ENSG00058105,MTR,89.1774734163992,0.5112322504471822,10222,0.6470673625857455
ENSG00078291,CDR2,60.653566758253916,0.4196930018381386,8116,0.33660350331272504
ENSG00047000,EBP,71.53995036430968,0.530186655576158,101178,0.6521439299281862
ENSG00002653,ITCH,79.35107430286759,0.7844300251738259,191939,0.6469603239411786
ENSG00054731,KIAA0190,17.003501773982933,0.6882419748166441,83710,0.44243804746944404
ENSG00046964,FAM58A,35.446769792743495,0.4351537378526813,36458,0.5146233538337213
ENSG00096831,NCOR1,44.95088555308718,0.9574546982175733,137351,0.4488034068737683
ENSG00042912,CEP350,23.116622279743115,0.4617160187347997,78296,0.5156576497589976
ENSG00051157,ITCH,64.01878621454124,0.148087370217869,64268,0.41748578708749967
ENSG00018539,CEP290,42.15764390148764,0.33604145217908377,145087,0.5196373441743801
ENSG00038108,HNRNPU,98.71755174235926,0.31730565620931395,29536,0.6645195985040556
ENSG00061600,MAP3K13,60.769019000321855,0.15479573419973924,110108,0.5495429306620381
ENSG00002227,MTR,12.473068261865972,0.2446569600949714,37605,0.3085019785667125
ENSG00089961,MAP3K4,85.28191396054532,0.46188661682691134,123149,0.4435497446471538
ENSG00020905,FOXP1,17.60993763695745,0.35648384222523466,78707,0.5607511848341244
ENSG00056960,ANKS6,71.50891052592485,0.6422396718187194,139396,0.436077628398208
ENSG00009320,MTR,88.01591648596627,0.6491883899658462,35840,0.4924494883939452
ENSG00045143,ANKS6,99.22301799180543,0.2689098835498187,10722,0.32692142881509817
ENSG00065546,EBP,32.91875052782973,0.11845893142970576,130214,0.5366186588871088
ENSG00039260,Sestd1,98.7742571117089,0.4727613381328166,11370,0.3455939581014005
ENSG00050308,STAG2,54.66463148076206,0.7306566900458006,126138,0.3945015344150909
ENSG00004406,ITCH,93.69062694919505,0.3991972813190019,59509,0.5227764901280939
ENSG00024980,NCOR1,61.637281176014056,0.40567746053855713,136050,0.6182289927049611
ENSG00084409,FAM58A,57.15543486338272,0.8438000935010638,154189,0.4089883806854468
ENSG00071059,ITCH,31.63690264075658,0.6268404204291967,122856,0.393706768874041
ENSG00082981,PTK2,19.485394598009698,0.3820642354673246,171598,0.40364145681398234
ENSG00067437,MBOAT2,90.27915369863908,0.23440114939836565,96466,0.35020956192380964
ENSG00014188,ALOX12,2.517484906504508,0.9003158368020648,113583,0.3241027881124279
ENSG00020065,CEP290,4.574673635023386,0.7056463055172998,43452,0.4744591740567393
ENSG00047103,CEP350,36.130549910196386,0.5807306362351332,70441,0.3696862734488908
ENSG00024059,NCF2,96.43637779742309,0.714093194610688,137266,0.5113526702112606
ENSG00099329,PTK2,2.917898924003892,0.8421217879849378,58512,0.3339367152558732
ENSG00060699,PTK2,51.90298298566781,0.7062260667992193,193201,0.6677909218654596
ENSG00076505,RBPMS,34.644599291296615,0.843322070389966,174444,0.3092462341099692
ENSG00051690,STAG2,24.32576281754527,0.4086418330811439,17224,0.4695130464766366
ENSG00055438,ZDHHC20,17.413250323562067,0.5144296529070982,185244,0.6332797452766128
ENSG00036111,TANC2,98.89798133847148,0.38122803520549553,61262,0.5414496703539737
ENSG00053509,NCOR2,83.07280309395941,0.19514433915398566,71476,0.5440112805798559
ENSG00089058,TTN,19.10915806258159,0.7828695443206117,64172,0.4319801468135731
ENSG00072510,ANKS6,29.015819055229542,0.2925212783316268,34732,0.5818458377471526
ENSG00091395,RBPMS,83.59309256618145,0.5650578898740525,124618,0.3467908975656297
ENSG00013036,FOXP1,24.955553480735425,0.3672843896104031,168022,0.5536008626776103
ENSG00004546,HNRNPU,47.34548232707544,0.17583159562326411,31463,0.40185354879012536
ENSG00002232,TANC2,1.4624266863769275,0.9887602612594426,163524,0.3469947091519605
ENSG00059481,ALOX15,88.11372650645536,0.993910810699676,128383,0.5578775441939767
ENSG00058779,RERE,20.170957999312,0.5183124088949871,190394,0.6031029540665291
ENSG00039735,DNMT3B,91.80855148061401,0.1773303280941505,180811,0.3222911120599535
ENSG00016089,PTK2,30.607532435597218,0.9766120880967432,138018,0.670239392033964
ENSG00013866,CDR2,59.57566351292709,0.7676107668827158,171973,0.6648092790789515
ENSG00017797,MTR,95.31055899768643,0.2844887900818215,158493,0.4195460002704941
ENSG00044490,EBP,63.10319641215483,0.15773444110301493,95435,0.3051206774906016
ENSG00034657,SMO,9.772608126971837,0.015511152366802339,136189,0.39862249718653886
ENSG00049343,CDR2,64.8612440751698,0.857300903555958,42741,0.6238625575129559
ENSG00006039,NCF2,4.467329871284309,0.0640478593425251,108774,0.41829482982502375
ENSG00024140,ALOX15,88.2447968068558,0.6241416850312972,170158,0.399677623334705
ENSG00053178,NCF2,44.50240038891018,0.6620534633701833,118723,0.4128535866576263
ENSG00005276,ALOX12,71.9315402328066,0.048430816141410205,182521,0.30280924235508616
ENSG00067945,KIAA0190,63.94765441269481,0.5466677208829687,72475,0.4589676735130591
ENSG00075782,TTN,38.176018024226636,0.6148372071108471,163634,0.3894055568653299
ENSG00096819,MBOAT2,32.888668403932854,0.26106584439953295,98729,0.4996869662614821
ENSG00063774,NCOR1,89.60307751998775,0.25552626514956667,15186,0.40600123891526235
ENSG00029434,NCF2,58.84930600827977,0.6926214334900908,199739,0.4252375780338137
ENSG00057895,CEP350,44.67913145550024,0.8648562997928495,7101,0.5930718092062641
ENSG00046613,ALOX15,0.9531348766986469,0.9925850303443182,193767,0.6513609298603706
ENSG00095081,RERE,54.24510002482273,0.9188274704882041,196245,0.5871692673943774
ENSG00038147,ANKS6,79.2727645726155,0.42302806977411567,78923,0.5049147955796861
ENSG00008660,ALOX12,57.31879272506344,0.9161742444524636,148087,0.3079995509954199
ENSG00057316,ANKS6,2.346336715575714,0.6941183793226022,176886,0.5648599421344371
ENSG00033099,MBOAT2,11.062893328252521,0.42983174700781923,18339,0.6954320938900267
ENSG00080101,NCF2,33.20781536450621,0.3404807977827887,182370,0.41454220682313503
ENSG00020732,PPFIA2,9.562175629345527,0.5904290045771113,101378,0.6000124240090678
ENSG00065771,STAG2,12.972485163042624,0.7403700894429293,73129,0.3381183523505491
ENSG00038342,DNMT3B,46.193606945384936,0.8239831003797587,39797,0.5633365658321547
ENSG00038404,MTR,22.86654870191288,0.3476014405894694,79284,0.6295577152809197
ENSG00034428,PPFIA2,29.974419485805313,0.05063757606373587,190824,0.4814435417598021
ENSG00021199,ALOX15,74.99989774541017,0.7008161600236591,47351,0.5129129726423519
ENSG00076257,HNRNPU,18.910515995939825,0.8038878828261334,114116,0.6848584658759512
ENSG00077952,NCOR2,73.04424136335228,0.8701540292252758,15327,0.411074555007826
ENSG00091878,EBP,63.183313353126024,0.052909412724837845,85167,0.6663725662479482
ENSG00071224,MTR,94.99641398641712,0.7127776898191619,162626,0.59460066823001
ENSG00058944,ALOX12,87.0970394903919,0.2442284516744162,163202,0.4285600847062993
ENSG00070108,ANKS6,26.4730135639323,0.536088590387798,128520,0.3091284934068124
ENSG00001755,TTN,40.194026912970905,0.2179146982947725,31444,0.32448298693855154
ENSG00056511,ANKS6,83.33098814328315,0.6108164332081676,69562,0.5405370647436507
ENSG00051948,Sestd1,46.01494251336168,0.03846156257666444,84658,0.5467907779856418
ENSG00025683,CEP350,32.67501566934672,0.981991426871313,1487,0.37066547645484316
ENSG00054054,TANC2,22.48545253847871,0.23507758055594918,37151,0.43838696926018306
ENSG00090905,ITCH,76.24101820850284,0.9937038673542434,110001,0.6236270171725189
ENSG00043300,NCOR1,24.618008374470634,0.7706296428456885,166295,0.67930012073796
ENSG00031066,ALOX15,62.56577859055786,0.22849330093936493,30351,0.5221333907448599
ENSG00068482,RERE,37.55076801155587,0.7321938871149752,56003,0.6489756221858828
ENSG00093591,FOXP1,69.90175686790073,0.4284459700849367,104111,0.3876999897299923
ENSG00085136,HNRNPU,29.570162978190318,0.8615507580838326,93093,0.4854003757720906
ENSG00088779,MAP3K4,42.882972079004844,0.9447707242014387,143392,0.33555108439030557
ENSG00083217,FCHO2,17.559186608535693,0.5808945726735578,5538,0.34663259314084255
ENSG00095645,ANKS6,56.557983333032524,0.8473557038481668,45869,0.5757699676446848
ENSG00068666,FAM58A,19.707501995125966,0.018465766372171566,83040,0.3243342023759533
ENSG00026421,TTN,71.65708501399114,0.14924542679566521,68319,0.5879515878063617
ENSG00026346,TTN,83.98102713924025,0.6938778950390462,150505,0.586018602808664
ENSG00059225,NCOR2,32.81103786665598,0.5090298851217933,144221,0.6138071867393458
ENSG00040979,RBPMS,80.36483611772204,0.34945896931517473,51118,0.3707199811204149
ENSG00075320,MAP3K4,31.702546251903442,0.6037683557090844,26627,0.36128054373331825
ENSG00070285,TANC2,30.695979944792263,0.1041634739421261,198361,0.42169253918836547
ENSG00010078,TTN,30.643432856930485,0.23140620766748254,107110,0.623972590767768
ENSG00054024,MTR,23.704309047986637,0.8286631577926487,36764,0.42941554144678934
ENSG00045100,MTR,17.682404975630483,0.16901534872511026,12278,0.6821849686021867
ENSG00033455,FAM58A,93.23440139418064,0.9640161825499954,126551,0.4249132136350111
ENSG00073793,PTK2,84.42680241660682,0.004064692854043761,186072,0.5564685101106297
ENSG00015230,HIPK3,43.233138190361686,0.2145299711107722,62934,0.5026702881814764
ENSG00035818,STAG2,63.31592337197883,0.7974397617497998,112480,0.6002487437835384
ENSG00058247,ANKS6,2.4150307921950387,0.9009731404519299,22525,0.6463372864012153
ENSG00050109,ANKS6,72.20307080674196,0.6804529857113697,165455,0.6994763317760077
ENSG00037083,NCF2,43.65969697754486,0.9675493544185364,152634,0.33307249811907225
ENSG00021591,PTK2,10.401125782283039,0.13679313853814612,96726,0.5713589702261086
ENSG00000525,ITCH,63.91679129503851,0.9203973448273179,18610,0.4109620729178303
ENSG00023736,ANKS6,90.44329381174524,0.19512222419287928,85022,0.48180931103571156
ENSG00019734,FAM58A,17.435137846866844,0.5768272504011926,113514,0.47313947828291597
ENSG00054029,KIAA0190,2.8380288098856843,0.4520740066329052,152475,0.679366100922716
ENSG00014934,CDR2,57.09491294289142,0.94544701363327,63311,0.4958604172884476
ENSG00040124,NCOR2,3.6611977081847047,0.5233427738926337,163184,0.4082422799200676
ENSG00059072,EBP,68.62512103840278,0.21180665286391076,82364,0.33094439960806626
ENSG00074586,ZDHHC20,48.304172775958364,0.9074770108809673,37824,0.6156386291095663
ENSG00019317,NCOR1,38.25294581436155,0.3796914067354126,84724,0.6170838515093026
ENSG00036205,NCOR1,95.90206683650315,0.3791895408918907,150693,0.47144082892977607
ENSG00014841,PTK2,93.91988783569633,0.3278876997550825,124089,0.4961409278104434
ENSG00097360,HNRNPU,27.460347785007755,0.5635195110309311,140582,0.6148459417775178
ENSG00051538,CDR2,52.815846886399996,0.10665755595040083,171610,0.3615052871414173
ENSG00052226,ZDHHC20,72.4702725524353,0.7444899061857957,49824,0.42256293120443195
ENSG00057476,TANC2,61.614178821879264,0.2638762982518368,101282,0.39294883118017
ENSG00025471,CEP290,26.94392563569592,0.6153892033169925,189549,0.6126090341618109
ENSG00089676,MAP3K4,82.86402829663656,0.07224399144391513,143195,0.5159479878780177
ENSG00003897,CEP350,69.85659899303255,0.0186010951207064,181336,0.4282857732491322
ENSG00002092,MAP3K4,45.56226423804366,0.17613243589842043,105642,0.3702192255894057
ENSG00081107,TTN,48.66773701066598,0.36534530977662716,158036,0.38868106473854996
ENSG00078583,ITCH,63.317979224727495,0.621220329664777,53865,0.3073326845281918
ENSG00043423,FAM58A,18.841466019050657,0.06392205606063306,115967,0.46015065058171967
ENSG00050544,KIAA0190,17.237641588564344,0.9853432487090125,46097,0.3386184362850716
ENSG00005868,ALOX12,17.200878298116795,0.2815205076955676,166299,0.37287167029088697
ENSG00070725,FAM58A,5.212244090608342,0.8216641797632539,123495,0.6857053566759975
ENSG00099120,EBP,55.33834935862079,0.9423016455761521,159980,0.3883437549708768
ENSG00042319,NCOR1,99.50006719360519,0.0779056948193041,70649,0.46790119047992484
ENSG00094071,TANC2,87.01081810852962,0.6951077392921525,33455,0.563323951900353
ENSG00053487,ZDHHC20,60.718492608165505,0.13903801184853393,171590,0.389230099072183
